bandwidth,LTE-neighbors,RSSI,RSRQ,ENodeB-change,time-advance,speed,band,date
7.06,6.0,0.0,-83.0,-15.0,0.0,0.0,1900.0,2023-01-01 00:00:29
14.2,6.0,0.0,-83.0,-15.0,0.0,0.0,1900.0,2023-01-01 00:00:30
10.5,4.0,0.0,-73.0,-15.0,0.0,0.0,1900.0,2023-01-01 00:00:31
7.3,4.0,0.0,-73.0,-15.0,0.0,0.0,1900.0,2023-01-01 00:00:32
10.6,4.0,0.0,-77.0,-15.0,0.0,0.0,1900.0,2023-01-01 00:00:33
7.06,4.0,0.0,-77.0,-15.0,0.0,0.0,1900.0,2023-01-01 00:00:34
7.06,4.0,0.0,-77.0,-15.0,0.0,0.0,1900.0,2023-01-01 00:00:35
7.08,4.0,0.0,-87.0,-15.0,0.0,0.0,1900.0,2023-01-01 00:00:36
10.6,4.0,0.0,-87.0,-15.0,0.0,0.0,1900.0,2023-01-01 00:00:37
10.5,4.0,0.0,-87.0,-15.0,0.0,0.0,1900.0,2023-01-01 00:00:38
14.0,5.0,0.0,-94.0,-20.0,1.0,0.0,1900.0,2023-01-01 00:00:39
14.0,5.0,0.0,-94.0,-20.0,1.0,0.0,1900.0,2023-01-01 00:00:40
10.6,5.0,0.0,-94.0,-20.0,1.0,0.0,1900.0,2023-01-01 00:00:41
14.1,3.0,0.0,-82.0,-15.0,0.0,0.0,1900.0,2023-01-01 00:00:42
14.1,3.0,0.0,-82.0,-15.0,0.0,0.0,1900.0,2023-01-01 00:00:43
10.5,3.0,0.0,-82.0,-15.0,0.0,0.0,1900.0,2023-01-01 00:00:44
14.1,4.0,0.0,-80.0,-14.0,0.0,0.0,1900.0,2023-01-01 00:00:45
14.1,4.0,0.0,-80.0,-14.0,0.0,0.0,1900.0,2023-01-01 00:00:46
10.6,4.0,0.0,-80.0,-14.0,0.0,0.0,1900.0,2023-01-01 00:00:47
14.1,3.0,0.0,-81.0,-15.0,0.0,0.0,1900.0,2023-01-01 00:00:48
13.1,3.0,0.0,-81.0,-15.0,0.0,0.0,1900.0,2023-01-01 00:00:49
10.6,3.0,0.0,-84.0,-15.0,0.0,0.0,1900.0,2023-01-01 00:00:50
14.1,3.0,0.0,-84.0,-15.0,0.0,0.0,1900.0,2023-01-01 00:00:51
10.6,3.0,0.0,-84.0,-15.0,0.0,0.0,1900.0,2023-01-01 00:00:52
10.6,4.0,0.0,-81.0,-14.0,0.0,0.0,1900.0,2023-01-01 00:00:53
14.7,4.0,0.0,-81.0,-14.0,0.0,0.0,1900.0,2023-01-01 00:00:54
10.5,4.0,0.0,-81.0,-14.0,0.0,0.0,1900.0,2023-01-01 00:00:55
14.1,3.0,0.0,-83.0,-15.0,0.0,0.0,1900.0,2023-01-01 00:00:56
14.0,3.0,0.0,-83.0,-15.0,0.0,0.0,1900.0,2023-01-01 00:00:57
14.0,3.0,0.0,-83.0,-15.0,0.0,0.0,1900.0,2023-01-01 00:00:58
10.5,3.0,0.0,-80.0,-15.0,0.0,0.0,1900.0,2023-01-01 00:00:59
14.0,3.0,0.0,-80.0,-15.0,0.0,0.0,1900.0,2023-01-01 00:01:00
14.1,3.0,0.0,-80.0,-15.0,0.0,0.0,1900.0,2023-01-01 00:01:01
14.0,2.0,0.0,-78.0,-16.0,0.0,0.0,1900.0,2023-01-01 00:01:02
14.1,2.0,0.0,-78.0,-16.0,0.0,0.0,1900.0,2023-01-01 00:01:03
14.1,2.0,0.0,-78.0,-16.0,0.0,0.0,1900.0,2023-01-01 00:01:04
14.1,3.0,0.0,-77.0,-14.0,0.0,0.0,1900.0,2023-01-01 00:01:05
14.1,3.0,0.0,-77.0,-14.0,0.0,0.0,1900.0,2023-01-01 00:01:06
15.4,3.0,0.0,-77.0,-14.0,0.0,0.0,1900.0,2023-01-01 00:01:07
14.1,4.0,0.0,-79.0,-15.0,0.0,0.0,1900.0,2023-01-01 00:01:08
14.1,4.0,0.0,-79.0,-15.0,0.0,0.0,1900.0,2023-01-01 00:01:09
14.1,4.0,0.0,-79.0,-15.0,0.0,0.0,1900.0,2023-01-01 00:01:10
14.1,2.0,0.0,-80.0,-13.0,0.0,0.0,1900.0,2023-01-01 00:01:11
10.6,2.0,0.0,-80.0,-13.0,0.0,0.0,1900.0,2023-01-01 00:01:12
14.1,2.0,0.0,-80.0,-13.0,0.0,0.0,1900.0,2023-01-01 00:01:13
11.0,3.0,0.0,-81.0,-15.0,0.0,0.0,1900.0,2023-01-01 00:01:14
10.5,3.0,0.0,-81.0,-15.0,0.0,0.0,1900.0,2023-01-01 00:01:15
14.2,6.0,0.0,-79.0,-15.0,0.0,0.0,1900.0,2023-01-01 00:01:16
10.6,6.0,0.0,-79.0,-15.0,0.0,0.0,1900.0,2023-01-01 00:01:17
14.0,6.0,0.0,-79.0,-15.0,0.0,0.0,1900.0,2023-01-01 00:01:18
10.5,3.0,0.0,-81.0,-14.0,0.0,0.0,1900.0,2023-01-01 00:01:19
10.5,3.0,0.0,-81.0,-14.0,0.0,0.0,1900.0,2023-01-01 00:01:20
12.4,5.0,0.0,-83.0,-15.0,0.0,0.0,1900.0,2023-01-01 00:01:21
10.5,5.0,0.0,-83.0,-15.0,0.0,0.0,1900.0,2023-01-01 00:01:22
14.0,5.0,0.0,-83.0,-15.0,0.0,0.0,1900.0,2023-01-01 00:01:23
10.5,7.0,0.0,-88.0,-16.0,0.0,0.0,1900.0,2023-01-01 00:01:24
7.02,7.0,0.0,-88.0,-16.0,0.0,0.0,1900.0,2023-01-01 00:01:25
14.0,7.0,0.0,-88.0,-16.0,0.0,0.0,1900.0,2023-01-01 00:01:26
7.02,6.0,1.0,-91.0,-16.0,1.0,0.0,1900.0,2023-01-01 00:01:27
10.5,6.0,0.0,-91.0,-16.0,1.0,0.0,1900.0,2023-01-01 00:01:28
10.6,6.0,0.0,-91.0,-16.0,1.0,0.0,1900.0,2023-01-01 00:01:29
12.0,6.0,0.0,-82.0,-15.0,1.0,0.0,1900.0,2023-01-01 00:01:30
10.6,6.0,0.0,-82.0,-15.0,1.0,0.0,1900.0,2023-01-01 00:01:31
10.6,6.0,0.0,-82.0,-15.0,1.0,0.0,1900.0,2023-01-01 00:01:32
10.6,4.0,0.0,-72.0,-15.0,0.0,0.0,1900.0,2023-01-01 00:01:33
11.4,4.0,0.0,-72.0,-15.0,0.0,0.0,1900.0,2023-01-01 00:01:34
10.6,5.0,0.0,-75.0,-14.0,0.0,0.0,1900.0,2023-01-01 00:01:35
7.06,5.0,0.0,-75.0,-14.0,0.0,0.0,1900.0,2023-01-01 00:01:36
7.06,5.0,0.0,-75.0,-14.0,0.0,0.0,1900.0,2023-01-01 00:01:37
7.04,5.0,0.0,-82.0,-16.0,0.0,0.0,1900.0,2023-01-01 00:01:38
7.08,5.0,0.0,-82.0,-16.0,0.0,0.0,1900.0,2023-01-01 00:01:39
0.0,9.0,0.0,-88.0,-17.0,0.0,0.0,1900.0,2023-01-01 00:01:40
10.6,9.0,0.0,-88.0,-17.0,0.0,0.0,1900.0,2023-01-01 00:01:41
7.02,9.0,0.0,-88.0,-17.0,0.0,0.0,1900.0,2023-01-01 00:01:42
10.5,8.0,0.0,-88.0,-20.0,1.0,0.0,1900.0,2023-01-01 00:01:43
6.19,8.0,0.0,-88.0,-20.0,1.0,0.0,1900.0,2023-01-01 00:01:44
10.6,8.0,0.0,-88.0,-20.0,1.0,0.0,1900.0,2023-01-01 00:01:45
7.04,8.0,1.0,-82.0,-17.0,1.0,0.0,1900.0,2023-01-01 00:01:46
7.02,8.0,0.0,-82.0,-17.0,1.0,0.0,1900.0,2023-01-01 00:01:47
3.53,8.0,0.0,-82.0,-17.0,1.0,0.0,1900.0,2023-01-01 00:01:48
10.6,7.0,1.0,-87.0,-18.0,2.0,0.0,1900.0,2023-01-01 00:01:49
3.53,7.0,0.0,-87.0,-18.0,2.0,0.0,1900.0,2023-01-01 00:01:50
7.05,6.0,1.0,-93.0,-18.0,1.0,0.0,1900.0,2023-01-01 00:01:51
10.6,6.0,0.0,-93.0,-18.0,1.0,0.0,1900.0,2023-01-01 00:01:52
7.02,6.0,0.0,-93.0,-18.0,1.0,0.0,1900.0,2023-01-01 00:01:53
7.02,8.0,0.0,-87.0,-16.0,1.0,0.0,1900.0,2023-01-01 00:01:54
3.51,8.0,0.0,-87.0,-16.0,1.0,0.0,1900.0,2023-01-01 00:01:55
7.02,7.0,0.0,-89.0,-17.0,1.0,0.0,1900.0,2023-01-01 00:01:56
3.51,7.0,0.0,-89.0,-17.0,1.0,0.0,1900.0,2023-01-01 00:01:57
3.51,7.0,0.0,-89.0,-17.0,1.0,0.0,1900.0,2023-01-01 00:01:58
16.7,7.0,0.0,-90.0,-18.0,1.0,0.0,1900.0,2023-01-01 00:01:59
14.1,7.0,0.0,-90.0,-18.0,1.0,0.0,1900.0,2023-01-01 00:02:00
7.02,7.0,0.0,-90.0,-18.0,1.0,0.0,1900.0,2023-01-01 00:02:01
10.5,10.0,1.0,-89.0,-16.0,1.0,0.0,2100.0,2023-01-01 00:02:02
7.02,10.0,0.0,-89.0,-16.0,1.0,0.0,2100.0,2023-01-01 00:02:03
7.02,10.0,0.0,-89.0,-16.0,1.0,0.0,2100.0,2023-01-01 00:02:04
7.04,5.0,0.0,-87.0,-16.0,1.0,0.0,2100.0,2023-01-01 00:02:05
7.02,5.0,0.0,-87.0,-16.0,1.0,0.0,2100.0,2023-01-01 00:02:06
7.02,5.0,0.0,-87.0,-16.0,1.0,0.0,2100.0,2023-01-01 00:02:07
3.51,6.0,0.0,-87.0,-16.0,1.0,0.0,2100.0,2023-01-01 00:02:08
7.02,6.0,0.0,-87.0,-16.0,1.0,0.0,2100.0,2023-01-01 00:02:09
7.02,5.0,0.0,-88.0,-16.0,1.0,0.0,2100.0,2023-01-01 00:02:10
7.02,5.0,0.0,-88.0,-16.0,1.0,0.0,2100.0,2023-01-01 00:02:11
7.45,5.0,0.0,-88.0,-16.0,1.0,0.0,2100.0,2023-01-01 00:02:12
8.53,4.0,0.0,-83.0,-16.0,1.0,0.0,2100.0,2023-01-01 00:02:13
9.86,4.0,0.0,-83.0,-16.0,1.0,0.0,2100.0,2023-01-01 00:02:14
11.4,4.0,0.0,-83.0,-16.0,1.0,0.0,2100.0,2023-01-01 00:02:15
13.6,4.0,0.0,-84.0,-16.0,1.0,0.0,2100.0,2023-01-01 00:02:16
7.69,4.0,0.0,-84.0,-16.0,1.0,0.0,2100.0,2023-01-01 00:02:17
7.69,4.0,0.0,-84.0,-16.0,0.0,0.0,2100.0,2023-01-01 00:02:18
15.7,4.0,0.0,-84.0,-16.0,0.0,0.0,2100.0,2023-01-01 00:02:19
8.51,4.0,0.0,-84.0,-16.0,0.0,0.0,2100.0,2023-01-01 00:02:20
15.5,4.0,0.0,-84.0,-16.0,1.0,0.0,2100.0,2023-01-01 00:02:21
15.6,4.0,0.0,-84.0,-16.0,1.0,0.0,2100.0,2023-01-01 00:02:22
8.13,5.0,0.0,-84.0,-17.0,1.0,0.0,2100.0,2023-01-01 00:02:23
16.3,5.0,0.0,-84.0,-17.0,1.0,0.0,2100.0,2023-01-01 00:02:24
15.4,5.0,0.0,-83.0,-16.0,1.0,0.0,2100.0,2023-01-01 00:02:25
15.6,5.0,0.0,-83.0,-16.0,1.0,0.0,2100.0,2023-01-01 00:02:26
15.4,5.0,0.0,-83.0,-16.0,1.0,0.0,2100.0,2023-01-01 00:02:27
15.5,4.0,0.0,-84.0,-16.0,0.0,0.0,2100.0,2023-01-01 00:02:28
15.5,4.0,0.0,-84.0,-16.0,0.0,0.0,2100.0,2023-01-01 00:02:29
0.0,4.0,0.0,-84.0,-16.0,0.0,0.0,2100.0,2023-01-01 00:02:30
18.8,5.0,0.0,-85.0,-16.0,1.0,0.0,2100.0,2023-01-01 00:02:31
7.69,5.0,0.0,-85.0,-16.0,1.0,0.0,2100.0,2023-01-01 00:02:32
0.0,5.0,0.0,-85.0,-16.0,1.0,0.0,2100.0,2023-01-01 00:02:33
18.2,5.0,0.0,-85.0,-17.0,0.0,0.0,2100.0,2023-01-01 00:02:34
15.4,5.0,0.0,-85.0,-17.0,0.0,0.0,2100.0,2023-01-01 00:02:35
8.38,5.0,0.0,-85.0,-17.0,0.0,0.0,2100.0,2023-01-01 00:02:36
7.73,3.0,0.0,-86.0,-15.0,0.0,0.0,2100.0,2023-01-01 00:02:37
7.93,3.0,0.0,-86.0,-15.0,0.0,0.0,2100.0,2023-01-01 00:02:38
8.19,5.0,0.0,-87.0,-16.0,1.0,0.0,2100.0,2023-01-01 00:02:39
15.4,5.0,0.0,-87.0,-16.0,1.0,0.0,2100.0,2023-01-01 00:02:40
7.71,5.0,0.0,-87.0,-16.0,1.0,0.0,2100.0,2023-01-01 00:02:41
15.4,5.0,0.0,-80.0,-16.0,0.0,0.0,2100.0,2023-01-01 00:02:42
7.69,5.0,0.0,-80.0,-16.0,0.0,0.0,2100.0,2023-01-01 00:02:43
15.4,5.0,0.0,-80.0,-16.0,0.0,0.0,2100.0,2023-01-01 00:02:44
24.6,5.0,0.0,-77.0,-17.0,0.0,0.0,2100.0,2023-01-01 00:02:45
10.4,5.0,0.0,-77.0,-17.0,0.0,0.0,2100.0,2023-01-01 00:02:46
0.0,5.0,0.0,-77.0,-17.0,0.0,0.0,2100.0,2023-01-01 00:02:47
9.75,10.0,0.0,-80.0,-17.0,0.0,0.0,2100.0,2023-01-01 00:02:48
7.7,10.0,0.0,-80.0,-17.0,0.0,0.0,2100.0,2023-01-01 00:02:49
0.0,8.0,0.0,-84.0,-20.0,1.0,0.0,1900.0,2023-01-01 00:02:50
0.0,8.0,0.0,-84.0,-20.0,1.0,0.0,1900.0,2023-01-01 00:02:51
28.7,8.0,0.0,-84.0,-20.0,1.0,0.0,1900.0,2023-01-01 00:02:52
7.67,5.0,0.0,-69.0,-17.0,0.0,0.0,1900.0,2023-01-01 00:02:53
7.69,5.0,0.0,-69.0,-17.0,0.0,0.0,1900.0,2023-01-01 00:02:54
7.69,4.0,0.0,-77.0,-20.0,0.0,0.0,1900.0,2023-01-01 00:02:55
7.71,4.0,0.0,-77.0,-20.0,0.0,0.0,1900.0,2023-01-01 00:02:56
15.4,4.0,0.0,-77.0,-20.0,0.0,0.0,1900.0,2023-01-01 00:02:57
12.6,7.0,0.0,-88.0,-19.0,1.0,0.0,1900.0,2023-01-01 00:02:58
6.48,7.0,0.0,-88.0,-19.0,1.0,0.0,1900.0,2023-01-01 00:02:59
12.7,7.0,0.0,-88.0,-19.0,1.0,0.0,1900.0,2023-01-01 00:03:00
9.42,2.0,1.0,-73.0,-13.0,0.0,0.0,2100.0,2023-01-01 00:03:01
3.14,2.0,0.0,-73.0,-13.0,0.0,0.0,2100.0,2023-01-01 00:03:02
6.31,2.0,0.0,-73.0,-13.0,0.0,0.0,2100.0,2023-01-01 00:03:03
12.7,3.0,1.0,-84.0,-15.0,0.0,0.0,2100.0,2023-01-01 00:03:04
15.8,3.0,1.0,-84.0,-15.0,0.0,0.0,2100.0,2023-01-01 00:03:05
12.7,1.0,1.0,-71.0,-13.0,0.0,0.0,2100.0,2023-01-01 00:03:06
19.0,1.0,0.0,-71.0,-13.0,0.0,0.0,2100.0,2023-01-01 00:03:07
18.9,1.0,0.0,-71.0,-13.0,0.0,0.0,2100.0,2023-01-01 00:03:08
15.8,1.0,0.0,-79.0,-13.0,0.0,0.0,2100.0,2023-01-01 00:03:09
12.6,1.0,0.0,-79.0,-13.0,0.0,0.0,2100.0,2023-01-01 00:03:10
16.2,2.0,0.0,-87.0,-13.0,0.0,0.0,2100.0,2023-01-01 00:03:11
20.4,2.0,0.0,-87.0,-13.0,0.0,0.0,2100.0,2023-01-01 00:03:12
9.9,2.0,0.0,-87.0,-13.0,0.0,0.0,2100.0,2023-01-01 00:03:13
12.1,2.0,0.0,-91.0,-14.0,1.0,0.0,2100.0,2023-01-01 00:03:14
7.19,2.0,0.0,-91.0,-14.0,1.0,0.0,2100.0,2023-01-01 00:03:15
23.8,2.0,0.0,-91.0,-14.0,1.0,0.0,2100.0,2023-01-01 00:03:16
8.28,2.0,1.0,-94.0,-17.0,0.0,0.0,2100.0,2023-01-01 00:03:17
27.0,2.0,0.0,-94.0,-17.0,0.0,0.0,2100.0,2023-01-01 00:03:18
23.2,2.0,0.0,-94.0,-17.0,0.0,0.0,2100.0,2023-01-01 00:03:19
23.1,2.0,0.0,-92.0,-16.0,1.0,0.0,2100.0,2023-01-01 00:03:20
23.1,2.0,0.0,-92.0,-16.0,1.0,0.0,2100.0,2023-01-01 00:03:21
23.1,2.0,0.0,-91.0,-16.0,1.0,0.0,2100.0,2023-01-01 00:03:22
23.1,2.0,0.0,-91.0,-16.0,1.0,0.0,2100.0,2023-01-01 00:03:23
23.1,2.0,0.0,-90.0,-14.0,1.0,0.0,2100.0,2023-01-01 00:03:24
23.1,2.0,0.0,-90.0,-14.0,1.0,0.0,2100.0,2023-01-01 00:03:25
23.1,2.0,0.0,-90.0,-14.0,1.0,0.0,2100.0,2023-01-01 00:03:26
30.8,2.0,0.0,-94.0,-15.0,0.0,0.0,2100.0,2023-01-01 00:03:27
23.1,2.0,0.0,-94.0,-15.0,0.0,0.0,2100.0,2023-01-01 00:03:28
23.1,2.0,0.0,-94.0,-15.0,0.0,0.0,2100.0,2023-01-01 00:03:29
23.1,2.0,0.0,-92.0,-15.0,1.0,0.0,2100.0,2023-01-01 00:03:30
15.5,2.0,0.0,-92.0,-15.0,1.0,0.0,2100.0,2023-01-01 00:03:31
25.9,1.0,0.0,-91.0,-15.0,1.0,0.0,2100.0,2023-01-01 00:03:32
23.1,1.0,0.0,-91.0,-15.0,1.0,0.0,2100.0,2023-01-01 00:03:33
23.1,1.0,0.0,-91.0,-15.0,1.0,0.0,2100.0,2023-01-01 00:03:34
23.1,2.0,0.0,-94.0,-16.0,1.0,0.0,2100.0,2023-01-01 00:03:35
23.1,2.0,0.0,-94.0,-16.0,1.0,0.0,2100.0,2023-01-01 00:03:36
23.1,2.0,0.0,-95.0,-17.0,1.0,0.0,2100.0,2023-01-01 00:03:37
23.1,2.0,0.0,-95.0,-17.0,1.0,0.0,2100.0,2023-01-01 00:03:38
7.68,2.0,0.0,-95.0,-17.0,1.0,0.0,2100.0,2023-01-01 00:03:39
10.5,2.0,1.0,-81.0,-13.0,1.0,0.0,700.0,2023-01-01 00:03:40
15.4,2.0,0.0,-81.0,-13.0,1.0,0.0,700.0,2023-01-01 00:03:41
15.4,2.0,0.0,-81.0,-13.0,1.0,0.0,700.0,2023-01-01 00:03:42
7.67,4.0,1.0,-85.0,-11.0,1.0,0.0,1900.0,2023-01-01 00:03:43
15.5,4.0,0.0,-85.0,-11.0,1.0,0.0,1900.0,2023-01-01 00:03:44
15.4,4.0,0.0,-85.0,-11.0,1.0,0.0,1900.0,2023-01-01 00:03:45
15.4,4.0,0.0,-90.0,-13.0,1.0,0.0,1900.0,2023-01-01 00:03:46
7.69,4.0,0.0,-90.0,-13.0,1.0,0.0,1900.0,2023-01-01 00:03:47
23.1,4.0,0.0,-90.0,-13.0,1.0,0.0,1900.0,2023-01-01 00:03:48
23.1,2.0,1.0,-92.0,-16.0,0.0,0.0,2100.0,2023-01-01 00:03:49
23.3,2.0,0.0,-92.0,-16.0,0.0,0.0,2100.0,2023-01-01 00:03:50
23.1,2.0,0.0,-83.0,-16.0,1.0,0.0,2100.0,2023-01-01 00:03:51
23.1,2.0,0.0,-83.0,-16.0,1.0,0.0,2100.0,2023-01-01 00:03:52
23.1,2.0,0.0,-83.0,-16.0,1.0,0.0,2100.0,2023-01-01 00:03:53
23.1,2.0,0.0,-84.0,-15.0,0.0,0.0,2100.0,2023-01-01 00:03:54
23.1,2.0,0.0,-84.0,-15.0,0.0,0.0,2100.0,2023-01-01 00:03:55
30.8,1.0,0.0,-88.0,-14.0,0.0,0.0,2100.0,2023-01-01 00:03:56
23.0,1.0,0.0,-88.0,-14.0,0.0,0.0,2100.0,2023-01-01 00:03:57
23.1,1.0,0.0,-88.0,-14.0,0.0,0.0,2100.0,2023-01-01 00:03:58
23.0,1.0,0.0,-77.0,-14.0,0.0,0.0,2100.0,2023-01-01 00:03:59
23.0,1.0,0.0,-77.0,-14.0,0.0,0.0,2100.0,2023-01-01 00:04:00
15.4,1.0,0.0,-79.0,-16.0,0.0,0.0,2100.0,2023-01-01 00:04:01
7.69,1.0,0.0,-79.0,-16.0,0.0,0.0,2100.0,2023-01-01 00:04:02
16.1,1.0,0.0,-79.0,-16.0,0.0,0.0,2100.0,2023-01-01 00:04:03
23.1,2.0,0.0,-83.0,-19.0,0.0,0.0,2100.0,2023-01-01 00:04:04
18.6,2.0,0.0,-83.0,-19.0,0.0,0.0,2100.0,2023-01-01 00:04:05
23.1,2.0,0.0,-83.0,-19.0,0.0,0.0,2100.0,2023-01-01 00:04:06
15.4,4.0,0.0,-85.0,-20.0,0.0,0.0,2100.0,2023-01-01 00:04:07
0.0,4.0,0.0,-85.0,-20.0,0.0,0.0,2100.0,2023-01-01 00:04:08
7.67,3.0,1.0,-96.0,-20.0,3.0,0.0,1900.0,2023-01-01 00:04:09
15.4,3.0,0.0,-96.0,-20.0,3.0,0.0,1900.0,2023-01-01 00:04:10
7.71,3.0,0.0,-96.0,-20.0,3.0,0.0,1900.0,2023-01-01 00:04:11
7.69,11.0,0.0,-94.0,-20.0,2.0,0.0,1900.0,2023-01-01 00:04:12
15.4,11.0,0.0,-94.0,-20.0,2.0,0.0,1900.0,2023-01-01 00:04:13
23.1,11.0,0.0,-94.0,-20.0,2.0,0.0,1900.0,2023-01-01 00:04:14
23.1,14.0,1.0,-92.0,-15.0,2.0,0.0,2100.0,2023-01-01 00:04:15
23.3,14.0,0.0,-92.0,-15.0,2.0,0.0,2100.0,2023-01-01 00:04:16
15.3,9.0,0.0,-89.0,-14.0,2.0,0.0,2100.0,2023-01-01 00:04:17
15.4,9.0,0.0,-89.0,-14.0,2.0,0.0,2100.0,2023-01-01 00:04:18
23.1,9.0,0.0,-89.0,-14.0,2.0,0.0,2100.0,2023-01-01 00:04:19
23.0,10.0,0.0,-88.0,-14.0,1.0,0.0,2100.0,2023-01-01 00:04:20
23.1,10.0,0.0,-88.0,-14.0,1.0,0.0,2100.0,2023-01-01 00:04:21
23.1,9.0,0.0,-86.0,-13.0,0.0,0.0,2100.0,2023-01-01 00:04:22
23.8,9.0,0.0,-86.0,-13.0,0.0,0.0,2100.0,2023-01-01 00:04:23
23.1,9.0,0.0,-86.0,-13.0,0.0,0.0,2100.0,2023-01-01 00:04:24
23.1,6.0,0.0,-77.0,-13.0,1.0,0.0,2100.0,2023-01-01 00:04:25
23.0,6.0,0.0,-77.0,-13.0,1.0,0.0,2100.0,2023-01-01 00:04:26
23.0,6.0,0.0,-77.0,-13.0,1.0,0.0,2100.0,2023-01-01 00:04:27
18.0,5.0,0.0,-83.0,-12.0,0.0,0.0,2100.0,2023-01-01 00:04:28
23.1,5.0,0.0,-83.0,-12.0,0.0,0.0,2100.0,2023-01-01 00:04:29
23.1,5.0,0.0,-83.0,-12.0,0.0,0.0,2100.0,2023-01-01 00:04:30
8.39,6.0,0.0,-82.0,-15.0,0.0,0.0,2100.0,2023-01-01 00:04:31
18.2,6.0,0.0,-82.0,-15.0,0.0,0.0,2100.0,2023-01-01 00:04:32
23.1,4.0,0.0,-81.0,-14.0,0.0,0.0,2100.0,2023-01-01 00:04:33
23.1,4.0,0.0,-81.0,-14.0,0.0,0.0,2100.0,2023-01-01 00:04:34
23.1,4.0,0.0,-81.0,-14.0,0.0,0.0,2100.0,2023-01-01 00:04:35
23.1,6.0,0.0,-82.0,-14.0,0.0,0.0,2100.0,2023-01-01 00:04:36
24.2,6.0,0.0,-82.0,-14.0,0.0,0.0,2100.0,2023-01-01 00:04:37
23.1,6.0,0.0,-82.0,-14.0,0.0,0.0,2100.0,2023-01-01 00:04:38
15.4,4.0,0.0,-83.0,-14.0,0.0,0.0,2100.0,2023-01-01 00:04:39
24.3,4.0,0.0,-83.0,-14.0,0.0,0.0,2100.0,2023-01-01 00:04:40
23.0,4.0,0.0,-83.0,-14.0,0.0,0.0,2100.0,2023-01-01 00:04:41
23.1,4.0,0.0,-84.0,-15.0,0.0,0.0,2100.0,2023-01-01 00:04:42
23.1,4.0,0.0,-84.0,-15.0,0.0,0.0,2100.0,2023-01-01 00:04:43
23.8,4.0,0.0,-84.0,-15.0,0.0,0.0,2100.0,2023-01-01 00:04:44
23.1,4.0,0.0,-85.0,-12.0,0.0,0.0,2100.0,2023-01-01 00:04:45
23.1,4.0,0.0,-85.0,-12.0,0.0,0.0,2100.0,2023-01-01 00:04:46
23.1,4.0,0.0,-85.0,-12.0,0.0,0.0,2100.0,2023-01-01 00:04:47
23.2,3.0,0.0,-84.0,-14.0,0.0,0.0,2100.0,2023-01-01 00:04:48
