datarate,PCell_RSRP_1,PCell_RSRP_2,PCell_RSRQ_1,PCell_RSRQ_2,PCell_RSSI_1,PCell_RSSI_2,PCell_SNR_1,PCell_SNR_2,date
18000000.0,-106.575,-106.34375,-9.15875,-11.255,-77.41125,-75.09,11.238000011444091,10.869999923706054,2021-06-22 10:08:10+02:00
19200000.0,-106.971875,-106.4325,-9.279375,-11.298125,-77.69,-75.13875,10.909000015258789,10.805999984741211,2021-06-22 10:08:11+02:00
19800000.0,-106.635625,-106.73125,-9.515,-11.476875,-77.120625,-75.255,9.840000004768372,9.260000047683716,2021-06-22 10:08:12+02:00
15800000.0,-106.500625,-106.43375,-9.366875,-11.355625,-77.141875,-75.078125,10.725000004768372,10.196999998092652,2021-06-22 10:08:13+02:00
18700000.0,-106.44875,-106.529375,-9.356875,-11.258125,-77.089375,-75.270625,10.91699999809265,10.210999975204468,2021-06-22 10:08:14+02:00
18600000.0,-106.49375,-107.000625,-9.27375,-11.3075,-77.2175,-75.68875,11.029000005722047,10.184000029563904,2021-06-22 10:08:15+02:00
18700000.0,-106.57375,-106.125625,-9.471875,-11.236875,-77.10125,-74.891875,11.14600000858307,10.980999994277955,2021-06-22 10:08:16+02:00
19600000.0,-107.59875,-106.7875,-9.831875,-11.28375,-77.76625,-75.50625,9.055000033378601,9.556999993324279,2021-06-22 10:08:17+02:00
14300000.0,-108.301875,-107.875625,-10.105625,-11.581875,-78.1975,-76.2925,7.147999987602234,7.444999995231629,2021-06-22 10:08:18+02:00
14400000.0,-109.715625,-108.79875,-10.435,-11.718125,-79.279375,-77.08375,6.562000005245209,7.2450000143051145,2021-06-22 10:08:19+02:00
12300000.0,-109.66625,-108.796875,-10.268125,-11.664375,-79.400625,-77.13375,7.638000001907349,8.308000049591065,2021-06-22 10:08:20+02:00
14600000.0,-108.536875,-108.06125,-9.793125,-11.65,-78.744375,-76.4175,8.971000003814698,8.888000011444092,2021-06-22 10:08:21+02:00
14900000.0,-108.364375,-107.633125,-9.673125,-11.359375,-78.691875,-76.273125,9.34100000858307,9.15099997997284,2021-06-22 10:08:22+02:00
17000000.0,-107.6725,-107.82375,-9.724375,-11.529375,-77.94125,-76.29125,9.180999994277954,8.819000015258789,2021-06-22 10:08:23+02:00
14900000.0,-107.875,-107.455,-10.068125,-11.495,-77.8125,-75.963125,8.428999981880189,8.774000029563904,2021-06-22 10:08:24+02:00
16700000.0,-107.823125,-107.709375,-9.689375,-11.42,-78.130625,-76.285625,9.357000026702881,9.015999999046326,2021-06-22 10:08:25+02:00
15400000.0,-107.836875,-108.115,-9.544375,-11.4875,-78.29125,-76.63125,9.202000041007995,8.569000010490418,2021-06-22 10:08:26+02:00
16000000.0,-107.5725,-107.284375,-9.653125,-11.404375,-77.921875,-75.875625,9.403000011444092,9.736999998092651,2021-06-22 10:08:27+02:00
16800000.0,-108.093125,-107.95125,-9.489375,-11.335,-78.605625,-76.61375,9.375000014305115,9.221000008583069,2021-06-22 10:08:28+02:00
16399999.999999998,-107.853125,-107.83,-9.576875,-11.361875,-78.27625,-76.468125,9.370999994277954,8.943000011444092,2021-06-22 10:08:29+02:00
15100000.0,-108.34625,-108.5225,-10.0625,-11.52125,-78.27875,-76.999375,7.611000037193298,7.582999997138977,2021-06-22 10:08:30+02:00
15100000.0,-107.82375,-107.490625,-9.659375,-11.32,-78.1625,-76.170625,9.112999997138978,9.357999992370605,2021-06-22 10:08:31+02:00
17000000.0,-108.18125,-107.791875,-9.705625,-11.403125,-78.478125,-76.38875,8.950000057220459,8.829000015258789,2021-06-22 10:08:32+02:00
16800000.0,-108.425625,-108.053125,-10.260625,-11.594375,-78.16625,-76.461875,7.0390000152587895,7.186999969482422,2021-06-22 10:08:33+02:00
12900000.0,-108.239375,-108.02,-10.074375,-11.649375,-78.163125,-76.37375,7.661000008583069,7.756999979019165,2021-06-22 10:08:34+02:00
14900000.0,-108.22875,-107.33625,-9.97875,-11.435,-78.249375,-75.9,8.69,9.348000011444093,2021-06-22 10:08:35+02:00
16200000.0,-107.7975,-107.105,-9.6125,-11.351875,-78.19,-75.753125,9.99400001525879,10.048999977111816,2021-06-22 10:08:36+02:00
16500000.0,-107.863125,-107.235,-9.68125,-11.378125,-78.18875,-75.859375,9.654999957084655,9.688000020980835,2021-06-22 10:08:37+02:00
15400000.0,-107.9525,-106.81875,-9.776875,-11.319375,-78.169375,-75.494375,8.695999965667724,9.485999999046326,2021-06-22 10:08:38+02:00
15700000.0,-107.736875,-107.236875,-9.80625,-11.36875,-77.93125,-75.865,8.623000011444091,9.235000042915344,2021-06-22 10:08:39+02:00
14600000.0,-108.086875,-107.11875,-9.850625,-11.380625,-78.2375,-75.73,8.477000064849854,9.485,2021-06-22 10:08:40+02:00
17000000.0,-107.8025,-106.995,-9.64625,-11.28,-78.155625,-75.70875,9.587999982833862,9.936000003814698,2021-06-22 10:08:41+02:00
17100000.0,-107.85,-107.073125,-9.77625,-11.32875,-78.069375,-75.74625,9.296999983787536,9.678000020980836,2021-06-22 10:08:42+02:00
15900000.0,-108.059375,-107.416875,-9.704375,-11.33625,-78.35375,-76.081875,9.166999969482422,9.836999983787537,2021-06-22 10:08:43+02:00
17600000.0,-107.71375,-107.0875,-9.606875,-11.324375,-78.103125,-75.766875,9.665000009536744,10.088000040054322,2021-06-22 10:08:44+02:00
18200000.0,-107.138125,-106.191875,-9.503125,-11.271875,-77.631875,-74.920625,9.822999954223633,10.357999992370605,2021-06-22 10:08:45+02:00
19400000.0,-107.10125,-106.054375,-9.640625,-11.266875,-77.455625,-74.790625,9.552000002861023,10.318000016212464,2021-06-22 10:08:46+02:00
17800000.0,-106.726875,-106.54375,-9.445,-11.21375,-77.27625,-75.324375,10.356999969482422,10.227000045776368,2021-06-22 10:08:47+02:00
16300000.0,-106.521875,-106.20625,-9.425625,-11.234375,-77.099375,-74.9775,9.963000049591065,10.103999972343445,2021-06-22 10:08:48+02:00
21800000.0,-106.83375,-105.935,-9.468125,-11.271875,-77.36875,-74.66875,9.879000000953674,10.305999994277954,2021-06-22 10:08:49+02:00
15900000.0,-106.681875,-105.923125,-9.3325,-11.176875,-77.349375,-74.745,11.39,11.199999980926513,2021-06-22 10:08:50+02:00
21100000.0,-106.163125,-106.683125,-9.24,-11.285625,-76.92375,-75.403125,11.23600001335144,9.82300000667572,2021-06-22 10:08:51+02:00
17300000.0,-106.376875,-106.56375,-9.320625,-11.31375,-77.05875,-75.25,10.725000038146973,9.934999961853027,2021-06-22 10:08:52+02:00
21300000.0,-106.54375,-106.261875,-9.479375,-11.368125,-77.06125,-74.896875,9.99300000190735,9.83699999809265,2021-06-22 10:08:53+02:00
20100000.0,-107.045625,-106.164375,-9.45125,-11.2825,-77.595,-74.885,10.206000022888183,10.456000032424926,2021-06-22 10:08:54+02:00
17100000.0,-106.779375,-106.534375,-9.29,-11.275625,-77.485,-75.25875,10.83700005531311,10.240999975204467,2021-06-22 10:08:55+02:00
18100000.0,-107.1225,-106.605,-9.470625,-11.391875,-77.65375,-75.215625,9.444000034332275,9.523999996185303,2021-06-22 10:08:56+02:00
18500000.0,-107.47625,-106.85125,-9.493125,-11.41375,-77.985,-75.439375,9.607000012397766,9.644000039100646,2021-06-22 10:08:57+02:00
19300000.0,-107.3075,-106.661875,-9.516875,-11.275625,-77.789375,-75.38125,9.783999981880187,9.880999956130982,2021-06-22 10:08:58+02:00
18600000.0,-107.18125,-106.838125,-9.42625,-11.32,-77.76,-75.515625,10.601000022888183,10.420000009536743,2021-06-22 10:08:59+02:00
20000000.0,-106.87375,-106.4675,-9.31,-11.178125,-77.559375,-75.285625,10.36200002670288,10.518999967575073,2021-06-22 10:09:00+02:00
18700000.0,-107.476875,-107.18,-9.618125,-11.320625,-77.8525,-75.85875,9.674000000953674,9.696999998092652,2021-06-22 10:09:01+02:00
17700000.0,-107.715625,-107.330625,-9.638125,-11.440625,-78.073125,-75.889375,9.18900007724762,9.356999988555907,2021-06-22 10:09:02+02:00
18100000.0,-107.153125,-107.18625,-9.745,-11.42875,-77.41125,-75.753125,9.180000009536743,9.357999982833862,2021-06-22 10:09:03+02:00
15600000.0,-107.95125,-108.62,-10.031875,-11.61625,-77.918125,-77.0025,7.898999977111816,7.954999980926513,2021-06-22 10:09:04+02:00
17300000.0,-107.56125,-107.354375,-9.77625,-11.3725,-77.7825,-75.985625,8.4799999833107,9.033000020980834,2021-06-22 10:09:05+02:00
15300000.0,-107.535,-107.3975,-9.704375,-11.3775,-77.83125,-76.02125,8.628000016212463,8.978999996185303,2021-06-22 10:09:06+02:00
16800000.0,-107.29625,-107.725,-9.50625,-11.32875,-77.790625,-76.391875,9.10299994468689,8.643000073432923,2021-06-22 10:09:07+02:00
16600000.000000002,-107.209375,-107.505,-9.905,-11.54125,-77.303125,-75.96125,7.897000026702881,8.097000021934509,2021-06-22 10:09:08+02:00
16300000.0,-107.385,-107.50625,-9.991875,-11.443125,-77.39,-76.068125,7.88600001335144,8.364000020027161,2021-06-22 10:09:09+02:00
14900000.0,-107.144375,-107.27375,-9.886875,-11.478125,-77.25625,-75.798125,8.187999982833862,8.535000014305115,2021-06-22 10:09:10+02:00
15000000.0,-106.9775,-106.9025,-9.568125,-11.274375,-77.409375,-75.62625,9.78700002670288,10.01,2021-06-22 10:09:11+02:00
16500000.0,-107.469375,-107.610625,-9.5425,-11.3225,-77.92625,-76.28375,9.737999992370606,9.583000011444092,2021-06-22 10:09:12+02:00
18100000.0,-107.795625,-107.528125,-9.958125,-11.365625,-77.83875,-76.15875,7.5600000166893,8.430000023841858,2021-06-22 10:09:13+02:00
15100000.0,-107.08875,-107.380625,-9.604375,-11.42125,-77.4825,-75.959375,9.627999973297118,9.38300003528595,2021-06-22 10:09:14+02:00
16700000.0,-107.188125,-107.7275,-9.563125,-11.5275,-77.625625,-76.20375,9.9799999666214,8.943999977111817,2021-06-22 10:09:15+02:00
17700000.0,-107.32125,-107.923125,-9.636875,-11.465,-77.680625,-76.4575,9.695000014305116,8.871999998092651,2021-06-22 10:09:16+02:00
16300000.0,-107.064375,-107.52625,-9.7525,-11.458125,-77.313125,-76.069375,8.417000017166139,8.756000051498413,2021-06-22 10:09:17+02:00
15900000.0,-107.48375,-107.31375,-9.851875,-11.426875,-77.6325,-75.890625,8.801000003814698,9.142999973297119,2021-06-22 10:09:18+02:00
15700000.0,-107.569375,-107.448125,-9.67,-11.325625,-77.9,-76.113125,9.883000044822692,9.832000002861022,2021-06-22 10:09:19+02:00
16500000.0,-107.213125,-107.15625,-9.710625,-11.385,-77.50125,-75.770625,10.063000035285949,10.105999975204467,2021-06-22 10:09:20+02:00
18900000.0,-107.320625,-106.898125,-9.7125,-11.38875,-77.609375,-75.513125,10.096999988555908,10.181000022888183,2021-06-22 10:09:21+02:00
15200000.0,-107.08125,-106.806875,-9.47125,-11.374375,-77.611875,-75.434375,10.22400002002716,9.94999997138977,2021-06-22 10:09:22+02:00
19600000.0,-107.2875,-106.980625,-9.525625,-11.36375,-77.765625,-75.621875,9.962999954223633,9.920000052452087,2021-06-22 10:09:23+02:00
18400000.0,-107.509375,-107.161875,-9.53875,-11.32875,-77.9725,-75.833125,10.13399998664856,9.869999980926513,2021-06-22 10:09:24+02:00
20400000.0,-108.03625,-107.25125,-9.753125,-11.3925,-78.28625,-75.86125,9.073000030517578,9.512000017166137,2021-06-22 10:09:25+02:00
15700000.0,-108.2125,-107.279375,-9.83,-11.36,-78.38125,-75.918125,9.010000009536743,9.514000058174133,2021-06-22 10:09:26+02:00
15500000.0,-107.63125,-106.70375,-9.673125,-11.338125,-77.96,-75.368125,10.024000020027161,10.06500002861023,2021-06-22 10:09:27+02:00
19800000.0,-107.714375,-107.130625,-9.741875,-11.371875,-77.97125,-75.75625,10.16399995803833,9.734000005722045,2021-06-22 10:09:28+02:00
14800000.0,-108.28,-106.980625,-9.73875,-11.335625,-78.544375,-75.645,9.329000005722046,9.768000016212463,2021-06-22 10:09:29+02:00
18600000.0,-107.993125,-107.371875,-9.610625,-11.41625,-78.38375,-75.95375,9.683000016212464,9.291000027656555,2021-06-22 10:09:30+02:00
18000000.0,-107.49375,-107.34625,-9.618125,-11.42125,-77.878125,-75.93375,9.852999982833863,9.537999987602234,2021-06-22 10:09:31+02:00
16200000.0,-106.695,-106.14,-9.310625,-11.27625,-77.38125,-74.861875,10.661000051498412,10.607999987602234,2021-06-22 10:09:32+02:00
18500000.0,-107.376875,-106.854375,-9.613125,-11.323125,-77.764375,-75.529375,9.872999982833862,10.060999965667724,2021-06-22 10:09:33+02:00
15700000.0,-107.619375,-107.18375,-9.778125,-11.429375,-77.833125,-75.7625,9.661999983787537,9.761000003814697,2021-06-22 10:09:34+02:00
17300000.0,-108.07375,-107.735,-9.861875,-11.50125,-78.2125,-76.23375,9.675000014305114,9.333000049591064,2021-06-22 10:09:35+02:00
18300000.0,-107.000625,-106.795625,-9.534375,-11.285625,-77.465,-75.51375,10.61,10.279999980926513,2021-06-22 10:09:36+02:00
17700000.0,-107.639375,-107.320625,-10.16375,-11.525,-77.474375,-75.79625,7.959000010490417,9.06100004196167,2021-06-22 10:09:37+02:00
15600000.0,-107.879375,-107.1375,-9.904375,-11.415625,-77.9725,-75.72375,9.015999994277955,9.930000009536743,2021-06-22 10:09:38+02:00
18500000.0,-107.55625,-107.445625,-9.69625,-11.3525,-77.85625,-76.096875,10.274000034332275,10.256000003814698,2021-06-22 10:09:39+02:00
16800000.0,-107.169375,-106.819375,-9.39375,-11.265,-77.773125,-75.560625,11.083000011444092,11.148000020980835,2021-06-22 10:09:40+02:00
19300000.0,-108.56875,-107.4125,-10.1625,-11.4125,-78.40625,-76.004375,8.719000005722046,9.596000003814698,2021-06-22 10:09:41+02:00
16600000.000000002,-108.760625,-107.47375,-10.1425,-11.405625,-78.62,-76.069375,8.924000010490417,9.813000016212463,2021-06-22 10:09:42+02:00
15700000.0,-108.066875,-108.071875,-9.804375,-11.511875,-78.264375,-76.551875,9.790000066757202,9.530000023841858,2021-06-22 10:09:43+02:00
17100000.0,-107.788125,-108.131875,-9.5425,-11.436875,-78.2425,-76.690625,10.043000011444091,9.427000007629395,2021-06-22 10:09:44+02:00
16700000.0,-108.13625,-107.548125,-9.6,-11.42375,-78.5375,-76.12875,9.774000015258789,9.654000024795533,2021-06-22 10:09:45+02:00
17400000.0,-107.7775,-105.321875,-9.5625,-11.1525,-78.21125,-74.16375,10.698999977111816,12.210999994277953,2021-06-22 10:09:46+02:00
19700000.0,-107.5325,-107.908125,-9.40625,-11.34875,-78.129375,-76.556875,10.167000017166139,9.550000009536744,2021-06-22 10:09:47+02:00
17900000.0,-107.59875,-107.99125,-9.64625,-11.3875,-77.94875,-76.600625,9.912000007629395,9.382000017166138,2021-06-22 10:09:48+02:00
13900000.0,-108.481875,-109.103125,-9.90125,-11.61375,-78.578125,-77.491875,8.167000007629394,7.46100004196167,2021-06-22 10:09:49+02:00
16500000.0,-105.731875,-108.408125,-9.9175,-11.823125,-75.810625,-76.585,8.058000011444092,6.5199999785423275,2021-06-22 10:09:50+02:00
16600000.000000002,-107.05375,-106.068125,-9.964375,-11.24125,-77.088125,-74.82625,8.838999962806701,9.928999991416932,2021-06-22 10:09:51+02:00
15000000.0,-108.67625,-107.404375,-10.3025,-11.40625,-78.368125,-75.99625,7.736000037193298,9.135999984741211,2021-06-22 10:09:52+02:00
17000000.0,-109.24125,-108.1425,-10.5975,-11.43,-78.640625,-76.71625,7.504000029563904,8.802000002861023,2021-06-22 10:09:53+02:00
13500000.0,-110.571875,-109.759375,-10.664375,-11.67875,-79.9075,-78.08,6.2079999561607835,7.378000004291534,2021-06-22 10:09:54+02:00
10900000.0,-114.900625,-113.80125,-13.125625,-13.051875,-81.77625,-80.75125,1.5550000075250865,3.10199998870492,2021-06-22 10:09:55+02:00
8010000.0,-113.063125,-112.471875,-12.276875,-12.6825,-80.78625,-79.785625,3.9549999898672104,4.6540000069141385,2021-06-22 10:09:56+02:00
7790000.0,-114.155625,-113.06,-13.144375,-13.065625,-81.008125,-79.99625,2.3790000124275683,3.377000010162592,2021-06-22 10:09:57+02:00
7360000.0,-115.30875,-114.530625,-14.558125,-14.174375,-80.751875,-80.36,0.865999979749322,1.8949999965727329,2021-06-22 10:09:58+02:00
7180000.0,-116.493125,-115.82,-18.63625,-18.125625,-77.8525,-77.69625,-8.12600001335144,-5.531999980360269,2021-06-22 10:09:59+02:00
7680000.0,-109.38273195876289,-110.38788659793815,-12.11146907216495,-11.60438144329897,-77.27448453608247,-78.79123711340206,4.838144344152863,3.4783505132210624,2021-06-22 10:10:00+02:00
11500000.0,-107.316875,-108.749375,-11.42,-10.70625,-75.8975,-78.043125,7.799000010490418,5.991000019162893,2021-06-22 10:10:01+02:00
13600000.0,-102.556875,-103.435,-10.99125,-9.95,-71.56,-73.4875,12.22399998664856,11.02600004196167,2021-06-22 10:10:02+02:00
23100000.0,-94.438125,-96.416875,-10.5675,-9.413125,-63.866875,-67.0025,17.245000028610228,15.60200002670288,2021-06-22 10:10:03+02:00
33200000.000000004,-92.085625,-95.491875,-10.61875,-9.58,-61.465625,-65.913125,19.392000007629395,16.75800005912781,2021-06-22 10:10:04+02:00
33500000.0,-85.933125,-88.19125,-10.554375,-9.270625,-55.380625,-58.91875,21.705000019073488,20.498999881744385,2021-06-22 10:10:05+02:00
37500000.0,-83.183125,-80.06,-10.38,-9.25,-52.801875,-50.805,22.218999938964842,23.468999996185303,2021-06-22 10:10:06+02:00
40300000.0,-84.9525,-85.47,-10.093125,-9.09,-54.855625,-56.381875,21.340000057220458,21.142999954223633,2021-06-22 10:10:07+02:00
39200000.0,-94.855,-92.376875,-10.3875,-9.31625,-64.46875,-63.059375,16.695000066757203,18.25300004005432,2021-06-22 10:10:08+02:00
28200000.0,-98.219375,-98.4775,-10.755,-9.744375,-67.458125,-68.7375,13.722999992370605,13.884000034332276,2021-06-22 10:10:09+02:00
26100000.0,-102.68,-103.886875,-11.15125,-10.4675,-71.53375,-73.41875,9.065999999046326,8.66599999666214,2021-06-22 10:10:10+02:00
14700000.0,-106.373125,-107.916875,-12.023125,-11.653125,-74.3525,-76.2675,4.471000000610948,4.141000006198883,2021-06-22 10:10:11+02:00
6510000.0,-111.745625,-110.981875,-16.61625,-14.434375,-75.130625,-76.549375,-3.872999967932701,-1.1849999909847975,2021-06-22 10:10:12+02:00
3650000.0,-112.979375,-112.454375,-18.299375,-15.3275,-74.68375,-77.1225,-6.348000000119209,-3.184999989271164,2021-06-22 10:10:13+02:00
3050000.0,-115.803125,-114.840625,-20.415,-17.2625,-75.38875,-77.575625,-8.185000014305114,-5.667000029683113,2021-06-22 10:10:14+02:00
2890000.0,-117.08698453608247,-116.06443298969072,-22.824742268041238,-19.468427835051546,-74.2596649484536,-76.59342783505154,-10.54639177469863,-7.953608261862981,2021-06-22 10:10:15+02:00
2340000.0,-111.24875,-112.3425,-17.653125,-16.99875,-73.6,-75.34625,-6.010000004768371,-4.298999972715974,2021-06-22 10:10:16+02:00
5770000.0,-109.81375,-111.95125,-18.70375,-17.833125,-71.111875,-74.113125,-7.3139999639987945,-5.64400003194809,2021-06-22 10:10:17+02:00
4850000.0,-108.105625,-109.6575,-18.549375,-17.0475,-69.558125,-72.61125,-6.573000016957521,-4.208000003024936,2021-06-22 10:10:18+02:00
6230000.0,-106.233125,-108.810625,-19.830625,-18.821875,-66.401875,-69.984375,-8.471000010967254,-6.54799998819828,2021-06-22 10:10:19+02:00
5700000.0,-103.500625,-104.52625,-18.124375,-16.2475,-65.370625,-68.2825,-6.197999994084239,-2.682000023648143,2021-06-22 10:10:20+02:00
12900000.0,-95.613125,-98.584375,-11.98125,-12.56,-63.63,-66.020625,2.887999996468425,3.8989999862015248,2021-06-22 10:10:21+02:00
26000000.0,-88.705625,-92.02,-10.0475,-10.93875,-58.655,-61.0775,12.857000021338463,12.810999956130981,2021-06-22 10:10:22+02:00
57400000.0,-84.101875,-87.214375,-9.45375,-10.565,-54.64625,-56.645,19.97500002861023,18.882999982833862,2021-06-22 10:10:23+02:00
71600000.0,-81.2675,-79.14,-8.9775,-10.279375,-52.286875,-48.8625,15.965999970436096,20.40099995613098,2021-06-22 10:10:24+02:00
63900000.0,-85.105625,-83.674375,-9.48125,-10.37375,-55.62625,-53.301875,9.38800002515316,14.309000046253205,2021-06-22 10:10:25+02:00
53700000.0,-93.351875,-90.3725,-14.105625,-12.754375,-59.249375,-57.62,-1.457999984100461,4.817999984994531,2021-06-22 10:10:26+02:00
23700000.0,-98.526875,-97.5625,-19.338125,-17.51625,-59.186875,-60.0425,-8.162000031471253,-5.1720000125467775,2021-06-22 10:10:27+02:00
6120000.0,-103.011875,-101.94625,-22.03625,-22.69125,-60.975,-59.260625,-11.566000022888183,-12.092000012397767,2021-06-22 10:10:28+02:00
1210000.0,-102.886875,-102.48,-26.008125,-24.910625,-56.88,-57.56375,-15.603000087738037,-15.899999923706055,2021-06-22 10:10:29+02:00
240000.0,-94.21341463414635,-93.60365853658537,-17.335365853658537,-16.44359756097561,-56.88109756097561,-57.15701219512195,4.9487805482817855,6.721951135774938,2021-06-22 10:10:30+02:00
8350000.0,-86.609375,-85.981875,-13.71125,-11.825625,-52.8925,-54.155,13.973000001907348,16.28999994277954,2021-06-22 10:10:31+02:00
39500000.0,-86.218125,-85.031875,-13.593125,-11.706875,-52.624375,-53.32375,14.78000002861023,17.779000053405763,2021-06-22 10:10:32+02:00
38400000.0,-85.72875,-85.185625,-13.744375,-11.876875,-51.985,-53.301875,14.015000019073486,16.64399998664856,2021-06-22 10:10:33+02:00
41600000.0,-84.796875,-84.3225,-13.653125,-11.879375,-51.14,-52.44,13.591999969482423,16.573000078201293,2021-06-22 10:10:34+02:00
34900000.0,-84.625625,-84.061875,-13.689375,-12.05875,-50.941875,-52.00125,13.150000004768371,15.475000038146973,2021-06-22 10:10:35+02:00
37900000.0,-82.865,-82.314375,-13.8075,-11.778125,-49.058125,-50.533125,12.014000005722046,15.588999996185303,2021-06-22 10:10:36+02:00
34200000.0,-82.73625,-82.1975,-13.7925,-11.829375,-48.94375,-50.369375,14.657000036239625,17.958999938964844,2021-06-22 10:10:37+02:00
42400000.0,-81.393125,-81.113125,-13.691875,-11.7125,-47.701875,-49.3925,15.281999950408936,18.37699986457825,2021-06-22 10:10:38+02:00
44100000.0,-82.0175,-81.694375,-13.8125,-11.7625,-48.205625,-49.92875,14.763000030517578,17.728999977111815,2021-06-22 10:10:39+02:00
46100000.0,-81.231875,-81.1225,-13.653125,-11.64,-47.580625,-49.480625,16.147999973297118,18.00200002670288,2021-06-22 10:10:40+02:00
43600000.0,-78.23375,-77.70875,-13.741875,-11.849375,-44.48875,-45.86125,18.970000019073485,20.990999937057495,2021-06-22 10:10:41+02:00
47200000.0,-78.06125,-77.98625,-13.61625,-11.833125,-44.44375,-46.155625,19.11699993133545,21.24799991607666,2021-06-22 10:10:42+02:00
52200000.0,-75.8175,-74.985,-13.62875,-11.74875,-42.19125,-43.2325,20.190999889373778,22.3539998626709,2021-06-22 10:10:43+02:00
52800000.0,-73.98625,-72.78875,-13.628125,-11.818125,-40.3575,-40.9725,21.47699996948242,23.378999977111818,2021-06-22 10:10:44+02:00
50400000.0,-73.3825,-72.539375,-13.7225,-11.900625,-39.664375,-40.638125,21.764000053405763,22.930000085830688,2021-06-22 10:10:45+02:00
51700000.0,-68.505625,-67.705625,-13.67875,-11.895625,-34.83,-35.810625,23.749999904632567,24.770000076293947,2021-06-22 10:10:46+02:00
48000000.0,-63.295,-63.020625,-13.670625,-11.795625,-29.623125,-31.220625,25.71600004196167,26.600000114440917,2021-06-22 10:10:47+02:00
51900000.0,-61.456875,-61.055625,-13.689375,-11.828125,-27.76625,-29.23125,26.47800001144409,27.10700008392334,2021-06-22 10:10:48+02:00
50800000.0,-61.583125,-60.50125,-13.671875,-11.79125,-27.905,-28.71,26.667000007629394,27.49699996948242,2021-06-22 10:10:49+02:00
51800000.0,-60.06,-59.0425,-13.660625,-11.82625,-26.400625,-27.2125,27.039999980926513,27.89999994277954,2021-06-22 10:10:50+02:00
46000000.0,-59.43875,-58.4175,-13.668125,-11.909375,-25.768125,-26.50875,26.741000022888183,27.343999919891356,2021-06-22 10:10:51+02:00
59500000.0,-59.55875,-58.768125,-13.640625,-11.873125,-25.923125,-26.89875,26.915999984741212,27.81599998474121,2021-06-22 10:10:52+02:00
