datarate,PCell_RSRP_1,PCell_RSRP_2,PCell_RSRQ_1,PCell_RSRQ_2,PCell_RSSI_1,PCell_RSSI_2,PCell_SNR_1,PCell_SNR_2,date
74200000.0,-93.41875,-95.361875,-15.3875,-15.25625,-58.034375,-60.11125,16.7989999294281,14.094000024795532,2021-06-22 09:50:06+02:00
79300000.0,-93.684375,-95.19875,-15.42,-15.08625,-58.26625,-60.109375,16.293999996185303,14.840999984741211,2021-06-22 09:50:07+02:00
83000000.0,-93.418125,-95.09625,-15.721875,-15.1175,-57.6925,-59.976875,16.80300001144409,15.184999990463258,2021-06-22 09:50:08+02:00
87300000.0,-92.954375,-93.544375,-15.99,-14.825,-56.965625,-58.716875,17.201999921798706,16.520999975204468,2021-06-22 09:50:09+02:00
84200000.0,-93.67125,-95.423125,-16.028125,-15.130625,-57.648125,-60.294375,16.65299994468689,14.442000017166137,2021-06-22 09:50:10+02:00
82000000.0,-93.30875,-94.938125,-15.635625,-15.110625,-57.67875,-59.824375,17.133999996185302,15.036999969482421,2021-06-22 09:50:11+02:00
81300000.0,-93.236875,-94.7025,-16.305625,-15.7975,-56.93375,-58.904375,16.449999990463258,14.106999940872193,2021-06-22 09:50:12+02:00
87300000.0,-93.155,-95.5425,-16.293125,-15.654375,-56.86125,-59.883125,16.37400001525879,13.347999992370605,2021-06-22 09:50:13+02:00
82400000.0,-93.5175,-96.024375,-16.38375,-15.60125,-57.131875,-60.425,15.478000001907349,12.61300000667572,2021-06-22 09:50:14+02:00
83100000.0,-94.09,-95.850625,-16.575625,-15.803125,-57.5125,-60.0475,15.019000005722045,12.891000003814698,2021-06-22 09:50:15+02:00
77900000.0,-93.936875,-95.959375,-16.441875,-15.6775,-57.49625,-60.28125,14.854000005722046,12.520999970436096,2021-06-22 09:50:16+02:00
73400000.0,-93.64875,-95.651875,-16.050625,-15.35875,-57.6,-60.298125,15.133999938964843,13.25899995803833,2021-06-22 09:50:17+02:00
76400000.0,-93.585625,-95.01375,-15.63375,-15.11625,-57.9525,-59.896875,14.943000020980834,13.950999975204468,2021-06-22 09:50:18+02:00
74100000.0,-93.770625,-94.140625,-16.004375,-15.25625,-57.77,-58.879375,15.552999954223633,15.469999961853027,2021-06-22 09:50:19+02:00
74400000.0,-93.331875,-94.341875,-15.980625,-15.491875,-57.354375,-58.85125,15.39199999809265,14.110000019073487,2021-06-22 09:50:20+02:00
61400000.0,-93.831875,-95.083125,-16.01625,-15.39375,-57.818125,-59.688125,15.086000022888184,13.324999980926513,2021-06-22 09:50:21+02:00
75100000.0,-93.0925,-93.765625,-15.653125,-15.39,-57.44375,-58.37875,16.833000030517578,15.925000095367432,2021-06-22 09:50:22+02:00
73300000.0,-94.10125,-94.766875,-15.52,-15.105,-58.581875,-59.663125,16.07099997520447,14.604999990463257,2021-06-22 09:50:23+02:00
84200000.0,-92.6625,-93.985,-15.300625,-15.209375,-57.360625,-58.77375,17.403000020980834,15.197999973297119,2021-06-22 09:50:24+02:00
68400000.0,-90.624375,-93.35125,-15.3675,-15.5675,-55.256875,-57.78375,18.36800006866455,14.132000036239624,2021-06-22 09:50:25+02:00
74500000.0,-91.125,-93.066875,-15.649375,-15.083125,-55.46875,-57.980625,18.35400001525879,17.474999923706054,2021-06-22 09:50:26+02:00
63400000.0,-90.775625,-90.625625,-15.265625,-14.654375,-55.5075,-55.96875,17.989000024795534,19.608000059127807,2021-06-22 09:50:27+02:00
59200000.0,-95.388125,-95.515625,-15.30125,-14.69125,-60.086875,-60.825,15.245000057220459,15.57900004386902,2021-06-22 09:50:28+02:00
52900000.0,-97.256875,-96.72,-15.36375,-14.78125,-61.895625,-61.935,13.030000019073487,14.284000015258789,2021-06-22 09:50:29+02:00
51000000.0,-98.175625,-96.620625,-15.838125,-15.110625,-62.338125,-61.51375,11.71400002002716,13.257999954223633,2021-06-22 09:50:30+02:00
52600000.0,-98.40875,-96.75,-15.905625,-14.89875,-62.50625,-61.849375,10.260999975204468,12.712999992370605,2021-06-22 09:50:31+02:00
42100000.0,-97.53125,-96.285625,-16.27625,-15.301875,-61.25375,-60.988125,10.01300000667572,12.117999982833862,2021-06-22 09:50:32+02:00
49500000.0,-95.89625,-95.341875,-15.40375,-14.95,-60.491875,-60.39125,13.849000005722045,14.346000070571899,2021-06-22 09:50:33+02:00
44700000.0,-96.528125,-95.65,-15.24375,-14.884375,-61.29125,-60.77,13.830000014305115,14.436999998092652,2021-06-22 09:50:34+02:00
42200000.0,-96.26375,-95.125,-15.290625,-15.00875,-60.97625,-60.118125,13.197000036239624,14.379999980926513,2021-06-22 09:50:35+02:00
33200000.000000004,-96.713125,-94.8925,-15.530625,-15.0,-61.18,-59.890625,13.375999979972839,15.07000005722046,2021-06-22 09:50:36+02:00
45700000.0,-97.2225,-95.19375,-16.020625,-15.34625,-61.2,-59.84125,12.352999992370606,14.088000030517579,2021-06-22 09:50:37+02:00
45200000.0,-97.508125,-95.11875,-15.845625,-15.03375,-61.6625,-60.0875,12.247000026702882,14.546000022888183,2021-06-22 09:50:38+02:00
49700000.0,-98.23375,-95.768125,-15.76125,-14.888125,-62.470625,-60.87625,11.330999960899353,13.695000038146972,2021-06-22 09:50:39+02:00
35000000.0,-97.93125,-95.33375,-15.805625,-14.85375,-62.126875,-60.48125,10.024999961853027,13.234000034332276,2021-06-22 09:50:40+02:00
26800000.0,-98.448125,-95.719375,-15.67,-14.62875,-62.775625,-61.085625,9.98699996471405,14.02800000190735,2021-06-22 09:50:41+02:00
34300000.0,-98.585625,-96.52375,-15.75125,-14.834375,-62.8275,-61.685,9.670000040531159,12.71399998664856,2021-06-22 09:50:42+02:00
41300000.0,-98.228125,-97.130625,-16.204375,-15.4325,-62.028125,-61.698125,9.2900000166893,10.673999972343445,2021-06-22 09:50:43+02:00
33900000.0,-98.52625,-97.613125,-16.345,-15.510625,-62.181875,-62.106875,9.18100000679493,10.727000048160553,2021-06-22 09:50:44+02:00
30000000.0,-99.11,-98.934375,-15.868125,-15.121875,-63.24,-63.819375,10.55500005722046,11.05400007724762,2021-06-22 09:50:45+02:00
32400000.0,-100.2825,-99.039375,-16.39625,-15.32125,-63.885625,-63.72125,8.70599997997284,10.196999974250794,2021-06-22 09:50:46+02:00
32000000.0,-100.250625,-100.770625,-16.221875,-15.68125,-64.028125,-65.085,7.415000023841858,7.055000004768371,2021-06-22 09:50:47+02:00
29800000.0,-100.59375,-100.85875,-16.15,-15.619375,-64.44375,-65.244375,7.661999990940094,7.093999959230423,2021-06-22 09:50:48+02:00
26100000.0,-100.99125,-99.618125,-16.06375,-15.5175,-64.925,-64.101875,7.717999979257583,8.526999992728234,2021-06-22 09:50:49+02:00
27800000.0,-100.94875,-100.105625,-15.899375,-15.2325,-65.045,-64.871875,7.0199999785423275,7.292999969944358,2021-06-22 09:50:50+02:00
21600000.0,-101.216875,-100.285,-16.63,-15.95375,-64.590625,-64.331875,5.143000016212463,6.754000000953674,2021-06-22 09:50:51+02:00
21500000.0,-100.983125,-100.569375,-15.850625,-15.365,-65.131875,-65.20625,7.937000007629394,7.993000016212464,2021-06-22 09:50:52+02:00
23200000.0,-100.6975,-100.174375,-15.981875,-15.3225,-64.71,-64.85125,8.724000000953675,9.642000031471252,2021-06-22 09:50:53+02:00
24800000.0,-99.919375,-99.15,-16.0425,-15.3,-63.881875,-63.845625,11.272000031471253,12.552000026702881,2021-06-22 09:50:54+02:00
27900000.0,-98.12,-97.40375,-15.715,-15.111875,-62.4125,-62.295,13.241000008583068,14.416999931335448,2021-06-22 09:50:55+02:00
28600000.0,-98.6075,-99.598125,-15.908125,-15.234375,-62.700625,-64.365,12.323000040054321,11.348000042438507,2021-06-22 09:50:56+02:00
23200000.0,-98.2175,-98.744375,-15.425,-15.435625,-62.79125,-63.31,13.954000015258789,11.431999955177307,2021-06-22 09:50:57+02:00
32400000.0,-97.911875,-98.773125,-15.676875,-15.23875,-62.2375,-63.533125,14.243999962806702,12.544000000953675,2021-06-22 09:50:58+02:00
31900000.0,-98.329375,-99.398125,-15.309375,-15.120625,-63.02625,-64.274375,12.261999983787536,11.593000020980835,2021-06-22 09:50:59+02:00
28700000.0,-95.318125,-96.826875,-15.66375,-15.13875,-59.6575,-61.684375,15.592000017166137,15.383000030517579,2021-06-22 09:51:00+02:00
43100000.0,-94.154375,-95.785,-15.158125,-14.573125,-58.995,-61.21125,15.155000023841858,14.629000053405761,2021-06-22 09:51:01+02:00
39400000.0,-94.128125,-94.37625,-15.204375,-14.509375,-58.919375,-59.865,15.768000049591064,16.435000038146974,2021-06-22 09:51:02+02:00
48000000.0,-94.125,-93.828125,-15.888125,-15.230625,-58.23625,-58.6,15.005000019073487,15.784000005722046,2021-06-22 09:51:03+02:00
50500000.0,-93.585625,-94.49,-15.32625,-15.035625,-58.25625,-59.46,16.086000022888182,15.720000085830689,2021-06-22 09:51:04+02:00
51400000.0,-92.109375,-93.095,-14.87375,-14.56,-57.235625,-58.535625,16.444999933242798,16.246000051498413,2021-06-22 09:51:05+02:00
51000000.0,-91.845,-93.0825,-14.463125,-13.990625,-57.384375,-59.09,17.474999961853026,16.798000011444092,2021-06-22 09:51:06+02:00
42400000.0,-93.12125,-94.975625,-14.799375,-14.486875,-58.324375,-60.488125,16.607000064849853,16.092000045776366,2021-06-22 09:51:07+02:00
40000000.0,-94.324375,-95.67125,-14.68875,-14.515625,-59.64375,-61.15875,14.55799997329712,13.956000010967255,2021-06-22 09:51:08+02:00
35500000.0,-96.4625,-97.89,-15.391875,-15.089375,-61.071875,-62.80875,13.24400001525879,12.670000004768372,2021-06-22 09:51:09+02:00
32799999.999999996,-97.475625,-98.53,-15.10625,-14.70125,-62.36875,-63.82875,13.44,13.637000012397767,2021-06-22 09:51:10+02:00
33100000.0,-98.773125,-99.725,-15.25375,-14.903125,-63.513125,-64.824375,12.414999947547912,12.763000059127808,2021-06-22 09:51:11+02:00
27000000.0,-99.49625,-100.639375,-15.32375,-14.860625,-64.174375,-65.780625,10.044000034332276,11.228000006675721,2021-06-22 09:51:12+02:00
28200000.0,-101.209375,-102.041875,-15.839375,-15.42625,-65.3725,-66.6175,8.701999995708466,9.988000016212464,2021-06-22 09:51:13+02:00
27800000.0,-101.4225,-102.73875,-15.065,-14.631875,-66.35375,-68.108125,8.823999979496001,9.438000044822694,2021-06-22 09:51:14+02:00
19500000.0,-103.676875,-104.269375,-15.405625,-15.13,-68.271875,-69.1375,7.591999977827072,8.223999979496002,2021-06-22 09:51:15+02:00
20800000.0,-104.630625,-105.369375,-15.52875,-15.059375,-69.10625,-70.31,6.269000006094575,7.185999998599291,2021-06-22 09:51:16+02:00
22500000.0,-105.119375,-106.0,-15.605,-15.221875,-69.52,-70.77625,5.006000029072165,5.931000035405159,2021-06-22 09:51:17+02:00
16800000.0,-105.28125,-105.813125,-15.84625,-15.501875,-69.438125,-70.30625,3.4160000017285346,5.035999992415309,2021-06-22 09:51:18+02:00
16100000.000000002,-105.505625,-105.9675,-15.649375,-15.185,-69.856875,-70.7875,4.10599998190999,5.833000009059906,2021-06-22 09:51:19+02:00
21200000.0,-105.32625,-106.028125,-15.89625,-15.513125,-69.42875,-70.511875,4.635000000968575,6.136999995708465,2021-06-22 09:51:20+02:00
19000000.0,-105.438125,-106.208125,-15.14375,-15.025,-70.295625,-71.184375,4.942999989986419,5.772000032067299,2021-06-22 09:51:21+02:00
18500000.0,-104.7975,-106.35875,-15.183125,-15.31,-69.613125,-71.046875,5.275000001192093,5.050999992489815,2021-06-22 09:51:22+02:00
16600000.000000002,-104.353125,-105.941875,-14.945,-15.0775,-69.4075,-70.868125,6.896999992132187,6.644999992251396,2021-06-22 09:51:23+02:00
21300000.0,-104.4675,-106.19,-15.481875,-15.62625,-68.98625,-70.569375,6.438999992609024,5.573000003397465,2021-06-22 09:51:24+02:00
18400000.0,-104.230625,-105.140625,-15.36625,-15.22875,-68.864375,-69.914375,5.867999995946884,6.998000009357929,2021-06-22 09:51:25+02:00
18900000.0,-104.284375,-104.87125,-15.64375,-15.215625,-68.638125,-69.6575,4.933000010773539,6.380000005960465,2021-06-22 09:51:26+02:00
19500000.0,-103.811875,-104.80875,-16.34625,-15.881875,-67.465625,-68.92875,5.231000026762485,5.863999993130565,2021-06-22 09:51:27+02:00
22700000.0,-102.49875,-102.736875,-15.283125,-14.75875,-67.21625,-67.97625,7.367000004053116,8.68999997138977,2021-06-22 09:51:28+02:00
23100000.0,-100.529375,-101.27125,-14.675625,-14.650625,-65.85625,-66.621875,9.256000013351441,9.5679999935627,2021-06-22 09:51:29+02:00
27600000.0,-101.173125,-101.77,-14.944375,-14.765,-66.230625,-67.00125,9.15000002861023,9.715,2021-06-22 09:51:30+02:00
30700000.0,-98.8975,-99.143125,-15.064375,-14.2825,-63.8375,-64.860625,10.86000001192093,12.661999998092652,2021-06-22 09:51:31+02:00
36000000.0,-98.740625,-99.433125,-14.155625,-14.155625,-64.59125,-65.280625,11.19800003528595,12.457999997138977,2021-06-22 09:51:32+02:00
35200000.0,-98.534375,-99.100625,-14.49875,-14.719375,-64.04,-64.38,8.424000012874604,9.439999976158141,2021-06-22 09:51:33+02:00
30900000.0,-99.011875,-99.75,-14.3875,-14.33625,-64.625625,-65.41125,10.048000030517578,10.484000005722045,2021-06-22 09:51:34+02:00
24800000.0,-97.913125,-98.893125,-14.254375,-14.223125,-63.66,-64.669375,10.950000038146973,11.728999977111817,2021-06-22 09:51:35+02:00
23300000.0,-99.519375,-100.159375,-15.435625,-15.0725,-64.081875,-65.085,7.906999959945678,8.57400000333786,2021-06-22 09:51:36+02:00
31900000.0,-97.689375,-98.634375,-15.976875,-15.505625,-61.71,-63.1275,9.093000001907349,9.755999994277953,2021-06-22 09:51:37+02:00
30000000.0,-98.728125,-98.928125,-15.875,-15.14125,-62.850625,-63.784375,7.512999958992005,9.359999980926514,2021-06-22 09:51:38+02:00
28600000.0,-98.495625,-99.1375,-15.2675,-15.4,-63.23125,-63.736875,9.935999975204467,10.96699999332428,2021-06-22 09:51:39+02:00
27800000.0,-99.325,-100.225625,-15.901875,-15.59125,-63.425625,-64.635625,7.123000006824732,8.362999981641769,2021-06-22 09:51:40+02:00
18700000.0,-100.63,-101.19,-15.41125,-15.44375,-65.216875,-65.745,6.424000008106232,6.8829999756813045,2021-06-22 09:51:41+02:00
11800000.0,-99.949375,-100.56375,-15.334375,-15.55125,-64.6125,-65.015625,7.127999985814094,6.743000020980835,2021-06-22 09:51:42+02:00
9530000.0,-101.900625,-102.53125,-15.8075,-15.999375,-66.094375,-66.52625,4.490000004693866,4.755999993756413,2021-06-22 09:51:43+02:00
7800000.0,-102.76,-103.769375,-15.965,-16.399375,-66.7875,-67.369375,3.6980000041425227,2.879999997243285,2021-06-22 09:51:44+02:00
5830000.0,-102.336875,-103.1825,-16.611875,-16.839375,-65.72875,-66.344375,3.6740000167489053,3.2820000012964012,2021-06-22 09:51:45+02:00
6350000.0,-98.55605670103093,-100.12113402061856,-15.816365979381443,-16.364690721649485,-62.746134020618555,-63.75579896907217,2.916494830751542,2.350515469601474,2021-06-22 09:51:46+02:00
22200000.0,-92.2925,-94.078125,-14.9375,-15.403125,-57.35375,-58.675625,5.257999985814094,5.255999998673797,2021-06-22 09:51:47+02:00
30100000.0,-94.800625,-97.05375,-16.788125,-17.604375,-58.015625,-59.448125,2.2029999891668557,1.3960000064224005,2021-06-22 09:51:48+02:00
33700000.0,-94.75875,-96.55125,-17.415,-18.370625,-57.348125,-58.18125,1.794999996200204,1.0349999994039536,2021-06-22 09:51:49+02:00
32700000.000000004,-93.92875,-97.189375,-17.03125,-18.1,-56.895,-59.094375,3.3169999796152116,1.310000008046627,2021-06-22 09:51:50+02:00
30800000.0,-93.419375,-96.178125,-16.948125,-17.600625,-56.468125,-58.576875,4.03500000551343,2.6229999984800814,2021-06-22 09:51:51+02:00
34300000.0,-95.058125,-95.79125,-16.614375,-16.670625,-58.443125,-59.118125,2.9660000009834766,2.912999997958541,2021-06-22 09:51:52+02:00
25000000.0,-92.910625,-94.056875,-16.271875,-16.67125,-56.643125,-57.383125,4.430000016316772,3.8630000196397303,2021-06-22 09:51:53+02:00
21400000.0,-93.719375,-94.1375,-16.0325,-15.955625,-57.68875,-58.18625,3.6259999945014716,4.673000001013279,2021-06-22 09:51:54+02:00
32900000.0,-90.504375,-92.164375,-15.08,-15.334375,-55.428125,-56.831875,7.723999978899956,7.214000025987625,2021-06-22 09:51:55+02:00
31700000.0,-94.25875,-95.9425,-15.615625,-16.1525,-58.645625,-59.788125,4.0169999877363445,2.8980000045895578,2021-06-22 09:51:56+02:00
19900000.0,-94.671875,-95.84875,-15.811875,-16.19875,-58.8625,-59.65,3.5519999890774487,3.6660000145435334,2021-06-22 09:51:57+02:00
28100000.0,-94.37625,-93.535625,-17.110625,-16.56625,-57.26875,-56.968125,0.08200000524520874,2.715000005662441,2021-06-22 09:51:58+02:00
25600000.0,-95.453125,-96.46375,-18.03625,-18.651875,-57.419375,-57.80875,-1.1519999966025352,-1.6549999881535769,2021-06-22 09:51:59+02:00
16700000.0,-96.436875,-98.20125,-19.034375,-19.625,-57.401875,-58.578125,-2.7369999884068967,-3.5290000032633544,2021-06-22 09:52:00+02:00
9940000.0,-97.55734536082474,-98.25451030927834,-21.53672680412371,-22.329252577319586,-56.021907216494846,-55.92976804123711,-6.359793804355504,-7.229896911640757,2021-06-22 09:52:01+02:00
9470000.0,-91.81029411764706,-93.39852941176471,-14.636764705882353,-15.088235294117647,-57.17279411764706,-58.31102941176471,10.404705885578604,9.009411789389217,2021-06-22 09:52:02+02:00
54000000.0,-90.79125,-90.96625,-15.3175,-15.42125,-55.4675,-55.54625,10.773000020086766,11.400000022947788,2021-06-22 09:52:03+02:00
52000000.0,-86.4275,-87.829375,-15.3,-15.365625,-51.1275,-52.46375,11.637000017166137,12.38800009250641,2021-06-22 09:52:04+02:00
74800000.0,-85.995,-88.20125,-15.420625,-15.681875,-50.575625,-52.52,12.107000021934509,9.657000011205673,2021-06-22 09:52:05+02:00
96300000.0,-82.5025,-86.32,-15.22875,-16.46125,-47.2725,-49.856875,15.454999904632569,8.262000015750527,2021-06-22 09:52:06+02:00
106000000.0,-82.5675,-86.50125,-15.209375,-17.273125,-47.361875,-49.23,15.538999996185304,5.993000034242868,2021-06-22 09:52:07+02:00
94300000.0,-82.97625,-86.784375,-15.166875,-16.89125,-47.806875,-49.894375,17.418000049591065,9.365000010952354,2021-06-22 09:52:08+02:00
97300000.0,-79.951875,-84.135,-16.135625,-17.714375,-43.8125,-46.419375,20.285,12.853000059127808,2021-06-22 09:52:09+02:00
120000000.0,-79.615,-84.86125,-15.503125,-17.353125,-44.1225,-47.506875,22.16899995803833,11.595000016689301,2021-06-22 09:52:10+02:00
110000000.0,-80.405,-84.9,-15.344375,-17.110625,-45.065625,-47.786875,23.548000011444092,13.868999915122986,2021-06-22 09:52:11+02:00
128000000.0,-77.391875,-83.231875,-14.66875,-16.658125,-42.724375,-46.5725,25.88100008010864,14.426999983787537,2021-06-22 09:52:12+02:00
112000000.0,-77.159375,-82.786875,-14.215625,-16.643125,-42.943125,-46.143125,25.26900001525879,11.16800000667572,2021-06-22 09:52:13+02:00
126000000.0,-80.095,-84.6525,-14.7175,-17.263125,-45.38125,-47.39,23.70199993133545,11.322999997138977,2021-06-22 09:52:14+02:00
123000000.0,-79.758125,-84.353125,-14.964375,-17.303125,-44.798125,-47.05,23.045999965667725,11.21600001335144,2021-06-22 09:52:15+02:00
120000000.0,-77.635,-81.95,-14.75625,-17.101875,-42.870625,-44.845,24.630999946594237,15.65099995136261,2021-06-22 09:52:16+02:00
126000000.0,-76.78375,-79.32875,-14.69125,-16.300625,-42.09125,-43.026875,24.075999965667723,19.145000076293947,2021-06-22 09:52:17+02:00
128000000.0,-78.890625,-79.323125,-14.621875,-16.778125,-44.26375,-42.545625,22.27300006866455,17.308999996185303,2021-06-22 09:52:18+02:00
121000000.0,-78.701875,-78.859375,-14.854375,-16.43625,-43.8475,-42.424375,21.443999919891358,17.09900005340576,2021-06-22 09:52:19+02:00
120000000.0,-79.31625,-80.3125,-14.271875,-15.699375,-45.03875,-44.61875,20.929000091552734,15.57600004196167,2021-06-22 09:52:20+02:00
115000000.0,-80.208125,-81.820625,-14.461875,-16.23625,-45.74875,-45.579375,20.735000019073485,13.540000057220459,2021-06-22 09:52:21+02:00
107000000.0,-81.7425,-83.37125,-14.445,-16.550625,-47.2975,-46.821875,22.100000019073487,15.049000034332275,2021-06-22 09:52:22+02:00
119000000.0,-82.861875,-85.313125,-14.524375,-15.97625,-48.336875,-49.338125,22.983999977111818,17.717999982833863,2021-06-22 09:52:23+02:00
82300000.0,-87.281875,-88.51625,-14.709375,-15.435,-52.57375,-53.08,17.90400007247925,15.363999938964843,2021-06-22 09:52:24+02:00
115000000.0,-87.23875,-87.988125,-15.294375,-15.784375,-51.94625,-52.1975,16.164999980926513,13.86200002670288,2021-06-22 09:52:25+02:00
106000000.0,-90.163125,-91.38625,-14.949375,-15.141875,-55.208125,-56.245,14.57999994277954,13.540999965667725,2021-06-22 09:52:26+02:00
86500000.0,-90.024375,-91.005625,-14.806875,-14.59625,-55.216875,-56.4125,14.204999990463257,14.919000110626222,2021-06-22 09:52:27+02:00
69600000.0,-88.56625,-89.34875,-14.53375,-14.1775,-54.033125,-55.174375,15.194999990463257,15.765000038146972,2021-06-22 09:52:28+02:00
48300000.0,-86.030625,-87.718125,-14.349375,-13.940625,-51.68125,-53.77125,15.941000051498413,15.680999999046326,2021-06-22 09:52:29+02:00
53400000.0,-82.356875,-83.196875,-14.203125,-14.28875,-48.15125,-48.910625,17.931000022888185,17.76999999046326,2021-06-22 09:52:30+02:00
78200000.0,-79.284375,-78.455625,-15.04875,-14.7275,-44.233125,-43.734375,18.595999994277953,17.291999979019167,2021-06-22 09:52:31+02:00
116000000.0,-80.254375,-80.728125,-14.740625,-14.136875,-45.51625,-46.594375,19.31200002670288,17.74800012588501,2021-06-22 09:52:32+02:00
141000000.0,-78.01671511627907,-79.6126453488372,-14.412063953488373,-14.077761627906977,-43.60828488372093,-45.536337209302324,22.712790821873863,21.510465200557267,2021-06-22 09:52:33+02:00
139000000.0,-76.33625,-79.04375,-13.88375,-13.84375,-42.45375,-45.2,24.27599988937378,22.05400002479553,2021-06-22 09:52:34+02:00
138000000.0,-80.076875,-84.86125,-14.499375,-14.18875,-45.575,-50.678125,21.048000020980837,17.177000036239622,2021-06-22 09:52:35+02:00
102000000.0,-80.888125,-86.31875,-14.776875,-14.265625,-46.10625,-52.0525,18.719000091552733,14.643000030517578,2021-06-22 09:52:36+02:00
122000000.0,-81.621875,-87.25125,-15.32125,-14.44375,-46.298125,-52.80375,17.485999956130982,14.47600000858307,2021-06-22 09:52:37+02:00
124000000.0,-82.52625,-88.814375,-15.435625,-14.525625,-47.098125,-54.293125,14.769000024795533,12.81600001335144,2021-06-22 09:52:38+02:00
129000000.0,-83.42875,-89.644375,-15.814375,-15.29375,-47.6125,-54.353125,15.002999954223633,13.848000020980836,2021-06-22 09:52:39+02:00
125000000.0,-85.075625,-90.051875,-15.719375,-14.735625,-49.35625,-55.315,12.929000004529954,14.44000002861023,2021-06-22 09:52:40+02:00
110000000.0,-88.433125,-92.36625,-15.99625,-15.119375,-52.4325,-57.246875,11.82400000333786,12.82899998664856,2021-06-22 09:52:41+02:00
83900000.0,-90.34875,-93.151875,-15.73875,-14.978125,-54.610625,-58.175,11.840999984741211,12.809999976158142,2021-06-22 09:52:42+02:00
44400000.0,-93.13625,-95.938125,-15.09875,-14.958125,-58.03875,-60.984375,10.38800003349781,12.07799997806549,2021-06-22 09:52:43+02:00
32299999.999999996,-95.44875,-96.344375,-15.199375,-14.79875,-60.248125,-61.5425,11.596000022888184,13.045999960899353,2021-06-22 09:52:44+02:00
28500000.0,-95.840625,-96.741875,-15.47125,-15.245625,-60.370625,-61.495,10.397000036239625,12.215999970436096,2021-06-22 09:52:45+02:00
33900000.0,-96.683125,-96.965625,-15.606875,-15.359375,-61.071875,-61.608125,9.812000041007996,11.588000001907348,2021-06-22 09:52:46+02:00
24800000.0,-96.6175,-96.275,-15.87875,-15.46875,-60.734375,-60.80875,9.467999982833863,11.626000018119813,2021-06-22 09:52:47+02:00
25500000.0,-96.88375,-97.3425,-16.061875,-15.841875,-60.820625,-61.505,8.808999940156937,9.839000037908555,2021-06-22 09:52:48+02:00
17600000.0,-97.666875,-98.206875,-16.32375,-16.06625,-61.344375,-62.139375,8.24,8.414999995231629,2021-06-22 09:52:49+02:00
15700000.0,-97.95375,-98.11875,-16.299375,-16.066875,-61.6525,-62.055,6.7549999764561655,7.929000010788441,2021-06-22 09:52:50+02:00
15200000.0,-96.82875,-97.79625,-16.489375,-16.544375,-60.340625,-61.25125,6.223999964296818,7.781000012159348,2021-06-22 09:52:51+02:00
16600000.000000002,-98.384375,-97.425625,-17.179375,-16.648125,-61.210625,-60.775,4.881999994963407,7.7520000468194485,2021-06-22 09:52:52+02:00
14200000.0,-98.9025,-97.57375,-17.928125,-17.16875,-60.978125,-60.40375,3.1299999841302633,5.4360000012069944,2021-06-22 09:52:53+02:00
14300000.0,-97.38958333333333,-97.1451388888889,-18.46875,-18.330555555555556,-58.920833333333334,-58.822916666666664,1.2677777917848694,1.7722222209804588,2021-06-22 09:52:54+02:00
24800000.0,-91.364375,-91.795625,-16.86875,-18.3,-54.49625,-53.494375,0.48699999108910563,-0.42899999625980856,2021-06-22 09:52:55+02:00
26600000.0,-90.81625,-91.810625,-16.06,-17.120625,-54.753125,-54.695625,3.07199998177588,2.3540000005811454,2021-06-22 09:52:56+02:00
36600000.0,-90.73125,-91.441875,-15.635625,-16.67875,-55.095625,-54.7625,3.853999983072281,3.582000001370907,2021-06-22 09:52:57+02:00
