date,datarate,PCell_Downlink_TB_Size,PCell_SNR_1,PCell_SNR_2,PCell_Downlink_Average_MCS,PCell_RSSI_1,PCell_RSSI_2,PCell_RSSI_max,PCell_RSRP_1,PCell_RSRP_2,PCell_RSRP_max,PCell_Downlink_Num_RBs,PCell_RSRQ_1,PCell_RSRQ_2,PCell_RSRQ_max
2021-06-22 09:50:21+02:00,21200000.0,3212431.0,11.549999976158142,0.24400000095367433,26.0,-56.116875,-86.6275,-86.6275,-94.529375,-126.38625,-94.529375,42957.0,-18.410625,-19.758125,-18.396875
2021-06-22 09:50:22+02:00,22500000.0,2829354.0,11.467000002861022,0.605000001937151,26.0,-55.605,-86.32,-86.32,-93.916875,-125.5575,-93.916875,38202.0,-18.3175,-19.2425,-18.2475
2021-06-22 09:50:23+02:00,19200000.0,3120676.0,11.098947359386242,0.3431578950662362,26.0,-54.824342105263156,-84.98947368421052,-84.98947368421052,-93.08026315789473,-125.16513157894737,-93.08026315789473,39938.0,-18.250657894736843,-20.17565789473684,-18.236842105263158
2021-06-22 09:50:24+02:00,25700000.0,3129709.0,10.382000083923339,-0.0019999997317790984,25.0,-54.53,-85.6675,-85.6675,-93.560625,-125.82625,-93.560625,42913.0,-19.029375,-20.15,-18.95125
2021-06-22 09:50:25+02:00,28300000.0,3311365.0,10.34699999809265,0.4230000051110983,26.0,-54.065,-84.95875,-84.95875,-93.52375,-125.32,-93.52375,43912.0,-19.455625,-20.36375,-19.396875
2021-06-22 09:50:26+02:00,28000000.0,2866952.0,10.179999980926514,0.5480000042170287,25.0,-55.7125,-85.688125,-85.688125,-94.2175,-125.633125,-94.2175,39706.0,-18.5025,-19.94125,-18.475
2021-06-22 09:50:27+02:00,24700000.0,2088815.0,9.00600004196167,-0.7850000042468309,23.0,-57.621875,-87.2825,-87.2825,-95.0125,-126.35,-95.0125,32342.0,-17.3925,-19.064375,-17.386875
2021-06-22 09:50:28+02:00,15600000.0,1561796.0,8.861000003814697,-1.2960000006854535,24.0,-58.010625,-88.73,-88.73,-94.159375,-126.42625,-94.159375,23150.0,-16.154375,-17.69625,-16.130625
2021-06-22 09:50:29+02:00,17000000.0,2355498.0,9.081000027656556,-2.177999997138977,25.0,-55.654375,-87.64,-87.64,-93.83875,-127.49125,-93.83875,33852.0,-18.184375,-19.8575,-18.174375
2021-06-22 09:50:30+02:00,26600000.0,3012093.0,9.832000064849854,-1.8850000047683715,26.0,-55.9025,-87.4275,-87.4275,-93.81125,-127.5175,-93.81125,40099.0,-17.91,-20.09,-17.91
2021-06-22 09:50:31+02:00,27200000.0,2842296.0,9.574000034332276,-0.8199999982118606,25.0,-56.2375,-86.879375,-86.879375,-94.0125,-126.683125,-94.0125,39656.0,-17.78,-19.80125,-17.769375
2021-06-22 09:50:32+02:00,26500000.0,2892946.0,9.850000038146973,-0.591000004261732,25.0,-56.41,-86.681875,-86.681875,-94.395,-126.544375,-94.395,40375.0,-17.989375,-19.866875,-17.9775
2021-06-22 09:50:33+02:00,24600000.0,2487310.0,7.215999989509583,-1.5270000037550926,23.0,-56.90125,-86.811875,-86.811875,-95.23,-126.95,-95.23,38788.0,-18.325625,-20.13875,-18.325
2021-06-22 09:50:34+02:00,21900000.0,2405919.0,9.955,-1.687999990582466,24.0,-56.78125,-87.066875,-87.066875,-94.355,-127.066875,-94.355,35616.0,-17.574375,-20.001875,-17.574375
2021-06-22 09:50:35+02:00,31100000.0,4293274.0,10.521000003814697,-1.7969999913871288,26.0,-56.62875,-87.91625,-87.91625,-94.073125,-127.439375,-94.073125,57588.0,-17.445,-19.530625,-17.4325
2021-06-22 09:50:36+02:00,44100000.0,4753630.0,11.247999963760376,-0.14400000356137752,26.0,-55.784375,-86.64875,-86.64875,-93.575,-125.855625,-93.575,60586.0,-17.788125,-19.205,-17.746875
2021-06-22 09:50:37+02:00,40900000.0,4142117.0,8.975000019073486,-1.0220000050216913,23.0,-56.26625,-86.8175,-86.8175,-94.65875,-126.640625,-94.65875,64402.0,-18.388125,-19.8225,-18.37375
2021-06-22 09:50:38+02:00,39400000.0,4344158.0,9.231000008583068,-0.2170000008493662,23.0,-55.540625,-86.76,-86.76,-94.480625,-126.63,-94.480625,67269.0,-18.946875,-19.866875,-18.8625
2021-06-22 09:50:39+02:00,31800000.0,3206268.0,8.21499999523163,-0.4750000037997961,23.0,-56.75125,-87.14625,-87.14625,-95.064375,-126.541875,-95.064375,50408.0,-18.309375,-19.393125,-18.235625
2021-06-22 09:50:40+02:00,28500000.0,1336397.0,8.503999996185303,-0.5640000016987323,24.0,-57.8275,-88.189375,-88.189375,-94.155,-126.4875,-94.155,20420.0,-16.321875,-18.29875,-16.320625
2021-06-22 09:50:41+02:00,12500000.0,1435783.0,8.85600004196167,-1.060000002682209,24.0,-56.120625,-88.03625,-88.03625,-94.1675,-127.171875,-94.1675,21789.0,-18.048125,-19.14,-18.03875
2021-06-22 09:50:42+02:00,17300000.0,1779581.0,9.345000009536744,0.023000000789761544,25.0,-56.205,-86.764375,-86.764375,-93.654375,-125.96125,-93.654375,24964.0,-17.445625,-19.199375,-17.423125
2021-06-22 09:50:43+02:00,21200000.0,2778158.0,9.848000001907348,-0.0640000033378601,26.0,-55.0225,-85.5425,-85.5425,-93.54625,-125.63875,-93.54625,37267.0,-18.518125,-20.09625,-18.511875
2021-06-22 09:50:44+02:00,25000000.0,3173872.0,9.86100001335144,0.2820000037550926,26.0,-54.6175,-85.33375,-85.33375,-93.43125,-125.045625,-93.43125,41629.0,-18.811875,-19.715,-18.686875
2021-06-22 09:50:45+02:00,27600000.0,3167709.0,11.759999961853028,1.6179999932646751,26.0,-54.1175,-85.565625,-85.565625,-92.441875,-124.483125,-92.441875,40983.0,-18.323125,-18.91625,-18.153125
2021-06-22 09:50:46+02:00,27200000.0,2843558.0,10.862999963760377,1.1409999987483024,27.0,-53.99875,-85.64875,-85.64875,-92.359375,-124.758125,-92.359375,35613.0,-18.356875,-19.111875,-18.25125
2021-06-22 09:50:47+02:00,22700000.0,2776490.0,10.77299994468689,1.3209999993443489,27.0,-53.756875,-84.660625,-84.660625,-92.094375,-124.24875,-92.094375,33870.0,-18.334375,-19.586875,-18.313125
2021-06-22 09:50:48+02:00,23500000.0,2991253.0,10.280999994277954,0.5190000005066395,26.0,-53.28,-84.9275,-84.9275,-92.03875,-125.02625,-92.03875,40330.0,-18.755,-20.099375,-18.73125
2021-06-22 09:50:49+02:00,24100000.0,2875053.0,10.41300000190735,0.996000003144145,25.0,-53.836875,-85.02375,-85.02375,-92.256875,-124.853125,-92.256875,40116.0,-18.423125,-19.82875,-18.385625
2021-06-22 09:50:50+02:00,26800000.0,2373466.0,8.721999959945679,-0.6800000037997961,23.0,-54.23,-86.70375,-86.70375,-93.478125,-126.52125,-93.478125,37848.0,-19.25125,-19.82,-19.145
2021-06-22 09:50:51+02:00,24000000.0,1906676.0,8.038000030517578,-0.9710000019520522,22.0,-55.913125,-87.464375,-87.464375,-94.10875,-127.02625,-94.10875,32134.0,-18.200625,-19.556875,-18.168125
2021-06-22 09:50:52+02:00,17000000.0,1850573.0,8.262000064849854,-0.49000000037252905,23.0,-56.868125,-87.22125,-87.22125,-94.101875,-126.400625,-94.101875,30059.0,-17.231875,-19.17625,-17.204375
2021-06-22 09:50:53+02:00,19500000.0,2549996.0,9.195000014305116,-0.2720000012218952,25.0,-54.726875,-85.960625,-85.960625,-93.115625,-125.82625,-93.115625,34969.0,-18.38875,-19.868125,-18.385
2021-06-22 09:50:54+02:00,30000000.0,2941923.0,9.132000036239624,-0.05800000049173832,25.0,-54.58625,-85.24875,-85.24875,-93.44375,-125.371875,-93.44375,41680.0,-18.85375,-20.1275,-18.77875
2021-06-22 09:50:55+02:00,27700000.0,2974833.0,9.179999990463257,-0.18899999901652337,26.0,-54.0475,-84.573125,-84.573125,-93.131875,-125.194375,-93.131875,39029.0,-19.08375,-20.619375,-19.080625
2021-06-22 09:50:56+02:00,23800000.0,2324332.0,7.70399998664856,-1.1809999996423721,24.0,-56.1875,-86.493125,-86.493125,-94.7,-126.329375,-94.7,35748.0,-18.508125,-19.83375,-18.464375
2021-06-22 09:50:57+02:00,17600000.0,1935318.0,6.895999999046325,-0.617000003233552,21.0,-56.881875,-86.14125,-86.14125,-95.226875,-125.93,-95.226875,34225.0,-18.34875,-19.786875,-18.3025
2021-06-22 09:50:58+02:00,20000000.0,2673039.0,6.888999996185302,-1.0620000016689302,23.0,-55.6175,-86.7425,-86.7425,-94.57875,-126.6275,-94.57875,42864.0,-18.96125,-19.88625,-18.885
2021-06-22 09:50:59+02:00,23900000.0,2521338.0,7.275000023841858,-1.2829999989271164,24.0,-54.79125,-86.9825,-86.9825,-94.254375,-126.82,-94.254375,38080.0,-19.468125,-19.83875,-19.229375
2021-06-22 09:51:00+02:00,20100000.0,1948318.0,6.373000016212464,-1.9659999895095825,25.0,-57.215625,-87.826875,-87.826875,-95.160625,-127.356875,-95.160625,28185.0,-17.94375,-19.5375,-17.94375
2021-06-22 09:51:01+02:00,20200000.0,2466156.0,6.614000000953674,-1.3740000027418136,23.0,-55.98625,-85.928125,-85.928125,-95.236875,-126.79625,-95.236875,38391.0,-19.250625,-20.87,-19.24625
2021-06-22 09:51:02+02:00,23700000.0,2189889.0,6.678999991416931,-1.2020000100135804,23.0,-57.11625,-86.61125,-86.61125,-95.39625,-126.415625,-95.39625,35213.0,-18.275,-19.803125,-18.259375
2021-06-22 09:51:03+02:00,15300000.0,1902220.0,7.302000012397766,-1.0810000023245812,22.0,-57.52375,-86.49125,-86.49125,-95.37875,-125.833125,-95.37875,32675.0,-17.855625,-19.345,-17.84625
2021-06-22 09:51:04+02:00,23100000.0,2283549.0,7.4340000295639035,-0.8780000007152557,23.0,-57.395,-86.05375,-86.05375,-95.60625,-125.77875,-95.60625,37900.0,-18.2075,-19.72375,-18.20625
2021-06-22 09:51:05+02:00,20500000.0,1952509.0,6.767000002861023,-1.61799999833107,19.0,-58.333125,-86.5375,-86.5375,-96.0475,-126.189375,-96.0475,36689.0,-17.7125,-19.651875,-17.70625
2021-06-22 09:51:06+02:00,20600000.0,2388313.0,7.965000052452087,-0.9840000057220459,22.0,-57.085,-86.134375,-86.134375,-95.068125,-125.903125,-95.068125,39089.0,-17.99125,-19.77125,-17.970625
2021-06-22 09:51:07+02:00,21400000.0,2233163.0,7.6930000114440915,-2.003999993801117,22.0,-57.138125,-85.555625,-85.555625,-95.2625,-126.053125,-95.2625,38441.0,-18.12,-20.499375,-18.12
2021-06-22 09:51:08+02:00,20100000.0,1853201.0,6.8079999780654905,-1.8749999890476465,24.0,-56.535625,-85.149375,-85.149375,-94.69,-125.16625,-94.69,28843.0,-18.155,-20.01625,-18.150625
2021-06-22 09:51:09+02:00,18600000.0,1556358.0,5.092000008672476,-3.582999995946884,19.0,-59.399375,-86.401875,-86.401875,-97.883125,-127.31375,-97.883125,32857.0,-18.475,-20.914375,-18.475
2021-06-22 09:51:10+02:00,12200000.0,632459.0,0.8609999950230122,-4.374000015407801,15.0,-60.02625,-87.394375,-87.394375,-98.515,-128.16125,-98.515,19455.0,-18.490625,-20.770625,-18.49
2021-06-22 09:51:11+02:00,10200000.0,959935.0,0.6249999983608723,-5.003000001907349,13.0,-60.185625,-87.320625,-87.320625,-99.6375,-129.635,-99.6375,35877.0,-19.449375,-22.31375,-19.43375
2021-06-22 09:51:12+02:00,15300000.0,1419258.0,3.4699999952316283,-4.224999996423722,15.0,-60.215625,-87.786875,-87.786875,-99.32875,-129.603125,-99.32875,41661.0,-19.115,-21.81625,-19.115
2021-06-22 09:51:13+02:00,15500000.0,1242679.0,3.8729999969154596,-3.9880000066757204,14.0,-61.000625,-87.576875,-87.576875,-100.176875,-129.57,-100.176875,39688.0,-19.176875,-21.995,-19.17
2021-06-22 09:51:14+02:00,17300000.0,1248957.0,4.877999987304211,-3.932999982535839,15.0,-60.920625,-87.50125,-87.50125,-99.860625,-129.461875,-99.860625,38215.0,-18.940625,-21.96,-18.91875
2021-06-22 09:51:15+02:00,17100000.0,1517533.0,5.039999995827674,-4.065999991297722,16.0,-60.525625,-87.8775,-87.8775,-99.32375,-129.73125,-99.32375,42273.0,-18.796875,-21.855625,-18.76875
2021-06-22 09:51:16+02:00,24000000.0,1376944.0,11.517999982833862,-1.9549999974668026,21.0,-61.278125,-88.8925,-88.8925,-97.0375,-127.59,-97.0375,26715.0,-15.76125,-18.70125,-15.723125
2021-06-22 09:51:17+02:00,22700000.0,2202581.0,12.933000020980835,-2.3809999915212394,21.0,-58.9375,-87.046875,-87.046875,-97.22125,-128.219375,-97.22125,40586.0,-18.288125,-21.17125,-18.141875
2021-06-22 09:51:18+02:00,29100000.0,2225365.0,11.405999994277954,-3.7720000037550925,22.0,-61.28375,-88.063125,-88.063125,-99.259375,-129.656875,-99.259375,39739.0,-17.973125,-21.594375,-17.925
2021-06-22 09:51:19+02:00,21400000.0,1759005.0,8.540000004768372,-4.98499998703599,19.0,-62.896875,-88.973125,-88.973125,-101.036875,-130.8125,-101.036875,37952.0,-18.14,-21.849375,-18.12875
2021-06-22 09:51:20+02:00,19900000.0,1531237.0,7.349000027179718,-7.219000005722046,19.0,-64.499375,-89.803125,-89.803125,-102.91375,-132.965625,-102.91375,36640.0,-18.415625,-23.168125,-18.415625
2021-06-22 09:51:21+02:00,16000000.0,1485598.0,7.272000033855438,-9.18,17.0,-66.01125,-90.916875,-90.916875,-104.88625,-135.30125,-104.88625,38149.0,-18.876875,-24.385,-18.876875
2021-06-22 09:51:22+02:00,15200000.0,1418043.0,6.924999978542328,-10.01300000667572,17.0,-67.61875,-91.670625,-91.670625,-106.070625,-136.529375,-106.070625,36577.0,-18.458125,-24.85625,-18.458125
2021-06-22 09:51:23+02:00,10500000.0,1356439.0,5.914000005722046,-11.878000020980835,17.0,-69.08375,-92.07875,-92.07875,-107.666875,-138.439375,-107.666875,36084.0,-18.57875,-26.36375,-18.57875
2021-06-22 09:51:24+02:00,8660000.0,1032461.0,5.044999986886978,-12.312999992370605,15.0,-69.92875,-92.28875,-92.28875,-108.246875,-139.025625,-108.246875,32444.0,-18.32,-26.7375,-18.32
2021-06-22 09:51:25+02:00,11100000.0,1416939.0,4.5940000002086165,-12.115999994277955,16.0,-69.76125,-91.91,-91.91,-109.2675,-138.896875,-109.2675,40588.0,-19.503125,-26.98,-19.503125
2021-06-22 09:51:26+02:00,11500000.0,2317859.0,4.854999995231628,-12.602999992370606,16.0,-70.49875,-92.11375,-92.11375,-109.54,-139.165,-109.54,66885.0,-19.04125,-27.053125,-19.04125
2021-06-22 09:51:27+02:00,18800000.0,1679435.0,4.14900000154972,-13.508000020980836,14.0,-71.9,-92.538125,-92.538125,-109.9525,-139.910625,-109.9525,56199.0,-18.054375,-27.369375,-18.054375
2021-06-22 09:51:28+02:00,7310000.0,662414.0,4.034999996423721,-12.93599998474121,13.0,-73.173125,-92.59125,-92.59125,-109.575,-139.215,-109.575,25529.0,-16.400625,-26.625625,-16.400625
2021-06-22 09:51:29+02:00,3830000.0,577395.0,4.359000004529953,-12.030000009536742,14.0,-71.57,-92.450625,-92.450625,-108.853125,-138.2275,-108.853125,19687.0,-17.286875,-25.78375,-17.286875
2021-06-22 09:51:30+02:00,6230000.0,996254.0,6.615,-10.60399999141693,17.0,-69.7575,-92.105625,-92.105625,-107.645,-136.7525,-107.645,26406.0,-17.885625,-24.646875,-17.885625
2021-06-22 09:51:31+02:00,7220000.0,1146660.0,7.200000021332189,-10.501052650652433,16.0,-70.75921052631578,-92.21315789473684,-92.21315789473684,-107.97763157894737,-136.41776315789474,-107.97763157894737,32235.0,-17.214473684210525,-24.207894736842107,-17.214473684210525
2021-06-22 09:51:32+02:00,8130000.000000001,1752626.0,7.371000041514635,-10.43900001525879,19.0,-70.7125,-91.63875,-91.63875,-107.484375,-135.41625,-107.484375,37533.0,-16.77625,-23.78,-16.77625
2021-06-22 09:51:33+02:00,20300000.0,4288584.0,10.193000044822693,-8.345000057220458,23.0,-67.765625,-90.86875,-90.86875,-105.75625,-134.4625,-105.75625,69845.0,-17.9875,-23.59,-17.9875
2021-06-22 09:51:34+02:00,29500000.0,2979527.0,8.121000027656555,-10.863000025749207,22.0,-69.194375,-92.096875,-92.096875,-106.46375,-136.4675,-106.46375,51052.0,-17.27375,-24.366875,-17.27375
2021-06-22 09:51:35+02:00,14900000.0,2264906.0,7.249000008106232,-9.835999989509583,21.0,-69.05875,-91.858125,-91.858125,-106.498125,-135.288125,-106.498125,42194.0,-17.44125,-23.425625,-17.44125
2021-06-22 09:51:36+02:00,14500000.0,1855454.0,5.904210527319657,-7.576842102251555,19.0,-69.83026315789473,-91.76381578947368,-91.76381578947368,-106.60394736842105,-134.12434210526317,-106.60394736842105,41689.0,-16.769736842105264,-22.361184210526314,-16.769736842105264
2021-06-22 09:51:37+02:00,17100000.0,2537263.0,9.709999976158143,-9.60199996471405,22.0,-67.585,-91.94625,-91.94625,-104.540625,-135.4225,-104.540625,45388.0,-16.9575,-23.48125,-16.9575
2021-06-22 09:51:38+02:00,14400000.0,1997216.0,10.584999980926513,-10.12299997806549,22.0,-66.0125,-92.386875,-92.386875,-102.694375,-136.513125,-102.694375,33480.0,-16.679375,-24.129375,-16.679375
2021-06-22 09:51:39+02:00,25700000.0,3509854.0,9.97099998474121,-10.465999941825867,25.0,-64.643125,-92.194375,-92.194375,-103.350625,-136.92625,-103.350625,50469.0,-18.7025,-24.736875,-18.7025
2021-06-22 09:51:40+02:00,21800000.0,4279275.0,10.217000012397767,-9.56799997806549,25.0,-64.909375,-91.060625,-91.060625,-103.265625,-135.105625,-103.265625,59226.0,-18.35375,-24.05125,-18.35375
2021-06-22 09:51:41+02:00,34900000.0,5507615.0,8.385999999046327,-10.401999983787537,24.0,-64.063125,-91.558125,-91.558125,-103.6425,-136.190625,-103.6425,82141.0,-19.575,-24.6325,-19.575
2021-06-22 09:51:42+02:00,35100000.0,3057510.0,4.877894749923756,-6.876842097232216,19.0,-67.83157894736843,-90.67697368421052,-90.67697368421052,-106.08026315789473,-132.85526315789474,-106.08026315789473,66118.0,-18.25,-22.17565789473684,-18.248684210526317
2021-06-22 09:51:43+02:00,15200000.0,1566989.0,3.832999990209937,-7.985000014305115,16.0,-70.135625,-91.7175,-91.7175,-107.65375,-134.584375,-107.65375,44577.0,-17.5175,-22.8675,-17.5175
2021-06-22 09:51:44+02:00,11000000.0,2745598.0,6.077000017166138,-6.966000008583069,21.0,-67.953125,-91.6825,-91.6825,-105.563125,-133.585,-105.563125,53022.0,-17.609375,-21.904375,-17.609375
2021-06-22 09:51:45+02:00,26400000.0,3648808.0,7.771000006198883,-7.636000027656555,22.0,-65.08625,-91.35875,-91.35875,-103.941875,-133.603125,-103.941875,63987.0,-18.85125,-22.244375,-18.84375
2021-06-22 09:51:46+02:00,24000000.0,2941475.0,8.682000017166137,-5.859000006914139,20.0,-64.17,-90.28,-90.28,-103.013125,-133.061875,-103.013125,62052.0,-18.846875,-22.78,-18.846875
2021-06-22 09:51:47+02:00,18000000.0,1892651.0,8.600999979972839,-6.088000013828277,19.0,-65.74,-90.25375,-90.25375,-102.853125,-132.149375,-102.853125,41506.0,-17.10625,-21.89875,-17.10625
2021-06-22 09:51:48+02:00,8279999.999999999,1215785.0,7.007368429083574,-10.493684241646214,16.0,-67.48947368421052,-91.98026315789474,-91.98026315789474,-104.68026315789474,-136.92434210526315,-104.68026315789474,32998.0,-17.19934210526316,-24.938157894736843,-17.19934210526316
2021-06-22 09:51:49+02:00,9980000.0,2095385.0,5.921000004857778,-11.419000005722046,15.0,-67.816875,-91.990625,-91.990625,-105.75,-138.009375,-105.75,61989.0,-17.934375,-26.023125,-17.934375
2021-06-22 09:51:50+02:00,18200000.0,3256212.0,8.254999992847443,-10.48599998474121,18.0,-67.9125,-91.818125,-91.818125,-105.30125,-137.10875,-105.30125,75580.0,-17.385625,-25.28875,-17.385625
2021-06-22 09:51:51+02:00,20400000.0,1915935.0,5.412999995946884,-10.956999969482421,16.0,-67.34875,-91.729375,-91.729375,-105.483125,-136.91,-105.483125,51936.0,-18.1325,-25.18125,-18.1325
2021-06-22 09:51:52+02:00,11300000.0,2339453.0,7.76699997484684,-9.045000004768372,17.0,-67.0975,-91.16625,-91.16625,-104.93625,-135.591875,-104.93625,58320.0,-17.839375,-24.430625,-17.839375
2021-06-22 09:51:53+02:00,17400000.0,2119539.0,7.843000024557114,-9.566999979019165,20.0,-68.245625,-91.60875,-91.60875,-105.5475,-135.43875,-105.5475,46672.0,-17.30375,-23.8275,-17.30375
2021-06-22 09:51:54+02:00,15800000.0,3408177.0,7.056842105639609,-8.55578946063393,21.0,-66.53157894736842,-90.94013157894737,-90.94013157894737,-104.43157894736842,-134.54802631578949,-104.43157894736842,67172.0,-17.90065789473684,-23.605263157894736,-17.90065789473684
2021-06-22 09:51:55+02:00,26200000.0,2965115.0,5.990000013113022,-8.767999992370605,18.0,-67.361875,-90.82625,-90.82625,-105.728125,-134.289375,-105.728125,73287.0,-18.36125,-23.465625,-18.36125
2021-06-22 09:51:56+02:00,15100000.0,2468854.0,7.642000026702881,-9.637000017166137,20.0,-67.19125,-91.53125,-91.53125,-105.36125,-136.009375,-105.36125,55212.0,-18.1725,-24.480625,-18.1725
2021-06-22 09:51:57+02:00,23200000.0,2826282.0,7.416000025868416,-11.049000029563905,19.0,-67.065,-91.874375,-91.874375,-105.543125,-136.96625,-105.543125,61380.0,-18.475625,-25.089375,-18.475625
2021-06-22 09:51:58+02:00,14300000.0,1555653.0,7.03299997329712,-11.190999937057494,19.0,-67.59875,-91.9725,-91.9725,-105.3975,-136.6975,-105.3975,33459.0,-17.800625,-24.726875,-17.800625
2021-06-22 09:51:59+02:00,12400000.0,2470937.0,6.590526316824712,-10.210526300731457,20.0,-66.2578947368421,-91.4967105263158,-91.4967105263158,-104.85855263157895,-136.10394736842105,-104.85855263157895,51048.0,-18.601973684210527,-24.61513157894737,-18.601973684210527
2021-06-22 09:52:00+02:00,22300000.0,3252308.0,6.662999979108572,-10.307000036239623,19.0,-66.094375,-91.331875,-91.331875,-104.89875,-136.469375,-104.89875,70636.0,-18.80375,-25.139375,-18.80375
2021-06-22 09:52:01+02:00,19200000.0,2086234.0,3.0180000081658362,-11.156000022888184,15.0,-67.641875,-91.715625,-91.715625,-106.858125,-137.733125,-106.858125,66287.0,-19.2175,-26.01375,-19.2175
2021-06-22 09:52:02+02:00,14100000.0,1740853.0,4.5810000073164705,-8.78900000333786,17.0,-66.24625,-91.488125,-91.488125,-104.358125,-135.81125,-104.358125,43547.0,-18.11375,-24.325,-18.11375
2021-06-22 09:52:03+02:00,7410000.0,1087079.0,3.371000000834465,-10.05,14.0,-66.595,-91.104375,-91.104375,-105.008125,-135.969375,-105.008125,35481.0,-18.415625,-24.864375,-18.415625
2021-06-22 09:52:04+02:00,8100000.0,1180533.0,6.433999999538064,-9.512000033855438,15.0,-66.728125,-90.66,-90.66,-104.8375,-135.695,-104.8375,36672.0,-18.11125,-25.03875,-18.11125
2021-06-22 09:52:05+02:00,6800000.0,1540318.0,5.4979999841749665,-9.49300000190735,12.0,-67.270625,-91.079375,-91.079375,-105.693125,-135.839375,-105.693125,60887.0,-18.4225,-24.763125,-18.4225
2021-06-22 09:52:06+02:00,16399999.999999998,2571946.0,8.158947397533217,-9.110526337121662,17.0,-66.7953947368421,-91.13157894736842,-91.13157894736842,-103.3578947368421,-134.86907894736842,-103.3578947368421,67670.0,-16.557894736842105,-23.74342105263158,-16.557894736842105
2021-06-22 09:52:07+02:00,14000000.0,1996136.0,7.569000008106232,-8.217999999523164,16.0,-67.01875,-90.671875,-90.671875,-103.673125,-133.849375,-103.673125,56774.0,-16.653125,-23.17625,-16.653125
2021-06-22 09:52:08+02:00,14300000.0,2140367.0,8.629999976158143,-7.592000027894974,15.0,-66.303125,-90.796875,-90.796875,-103.094375,-133.86375,-103.094375,68086.0,-16.78625,-23.065625,-16.78625
2021-06-22 09:52:09+02:00,16399999.999999998,1988026.0,8.272999966144562,-9.204999995231628,16.0,-65.770625,-91.378125,-91.378125,-102.70125,-135.7725,-102.70125,55736.0,-16.929375,-24.4,-16.929375
2021-06-22 09:52:10+02:00,10600000.0,1661255.0,6.456999986171723,-10.398000016212464,15.0,-66.728125,-92.129375,-92.129375,-103.154375,-137.44125,-103.154375,53455.0,-16.421875,-25.305625,-16.421875
2021-06-22 09:52:11+02:00,14200000.0,2687102.0,4.137894738896897,-9.640000037143105,15.0,-65.52631578947368,-90.94605263157895,-90.94605263157895,-104.94605263157895,-136.4934210526316,-104.94605263157895,82388.0,-19.419736842105262,-25.551315789473684,-19.419736842105262
2021-06-22 09:52:12+02:00,19100000.0,2498399.0,2.646000004261732,-11.268999996185302,15.0,-66.738125,-91.48875,-91.48875,-106.24375,-137.678125,-106.24375,81861.0,-19.5075,-26.19125,-19.5075
