datarate,PCell_RSRP_max,PCell_RSRQ_max,PCell_RSSI_max,PCell_SNR_1,PCell_SNR_2,PCell_Uplink_Num_RBs,PCell_Uplink_TB_Size,PCell_Uplink_Tx_Power_(dBm),PCell_Uplink_frequency,PCell_Uplink_bandwidth_MHz,PCell_Cell_Identity,PCell_freq_MHz,Latitude,Longitude,Altitude,speed_kmh,COG,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,cloudCover,uvIndex,visibility,Traffic Jam Factor,date
36900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513191666666664,13.332011666666666,29.4,32.0396,83.5,0.0915,0.09,19.03,19.03,12.65,0.67,1019.1,2.24,0.99,3.0,16.093,3.56064,2021-06-23 09:30:00
36600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51320166666667,13.33215,29.4,34.262,83.7,0.0915,0.09,19.03,19.03,12.65,0.67,1019.1,2.24,0.99,3.0,16.093,3.39141,2021-06-23 09:30:01
31400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51321,13.332291666666666,29.3,34.817600000000006,83.9,0.0915,0.09,19.03,19.03,12.65,0.67,1019.1,2.24,0.99,3.0,16.093,3.39141,2021-06-23 09:30:02
39100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51322,13.332438333333334,29.4,36.114000000000004,83.9,0.0915,0.09,19.03,19.03,12.65,0.67,1019.1,2.24,0.99,3.0,16.093,3.39141,2021-06-23 09:30:03
39000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51323,13.332588333333334,29.5,37.4104,83.8,0.0915,0.09,19.03,19.03,12.65,0.67,1019.1,2.24,0.99,3.0,16.093,2.72152,2021-06-23 09:30:04
37500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513241666666666,13.332745,29.6,38.7068,83.7,0.0915,0.09,19.03,19.03,12.65,0.67,1019.1,2.24,0.99,3.0,16.093,2.72152,2021-06-23 09:30:05
40900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51325166666667,13.332906666666666,29.6,39.818000000000005,83.8,0.0915,0.09,19.03,19.03,12.65,0.67,1019.1,2.24,0.99,3.0,16.093,2.72152,2021-06-23 09:30:06
37800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513261666666665,13.333073333333333,29.7,40.9292,83.9,0.0915,0.09,19.03,19.03,12.65,0.67,1019.1,2.24,0.99,3.0,16.093,3.45961,2021-06-23 09:30:07
40100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51327333333333,13.333243333333334,29.8,41.4848,83.9,0.0915,0.09,19.03,19.03,12.65,0.67,1019.1,2.24,0.99,3.0,16.093,3.30735,2021-06-23 09:30:08
40600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513285,13.333415,29.8,41.67,83.9,0.0915,0.09,19.03,19.03,12.65,0.67,1019.1,2.24,0.99,3.0,16.093,3.30735,2021-06-23 09:30:09
27200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51329666666667,13.333588333333333,29.8,41.67,83.9,0.0915,0.09,19.03,19.03,12.65,0.67,1019.1,2.24,0.99,3.0,16.093,3.56064,2021-06-23 09:30:10
36800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513306666666665,13.333758333333334,29.8,41.1144,84.0,0.0915,0.09,19.03,19.03,12.65,0.67,1019.1,2.24,0.99,3.0,16.093,3.56064,2021-06-23 09:30:11
36000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51331666666667,13.333926666666667,29.8,40.744,84.2,0.0915,0.09,19.03,19.03,12.65,0.67,1019.1,2.24,0.99,3.0,16.093,2.77219,2021-06-23 09:30:12
34900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513326666666664,13.334093333333334,29.8,40.1884,84.5,0.0915,0.09,19.03,19.03,12.65,0.67,1019.1,2.24,0.99,3.0,16.093,2.77219,2021-06-23 09:30:13
40000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513335,13.334258333333333,29.8,39.2624,85.0,0.0915,0.09,19.03,19.03,12.65,0.67,1019.1,2.24,0.99,3.0,16.093,3.56064,2021-06-23 09:30:14
39300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51334166666667,13.334416666666666,29.9,37.7808,85.4,0.0915,0.09,19.03,19.03,12.65,0.67,1019.1,2.24,0.99,3.0,16.093,3.56064,2021-06-23 09:30:15
39400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51334833333333,13.334566666666667,30.0,35.188,85.7,0.0915,0.09,19.03,19.03,12.65,0.67,1019.1,2.24,0.99,3.0,16.093,3.56064,2021-06-23 09:30:16
33500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513355,13.334706666666667,30.1,33.1508,86.0,0.0915,0.09,19.03,19.03,12.65,0.67,1019.1,2.24,0.99,3.0,16.093,2.72152,2021-06-23 09:30:17
40300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51336166666667,13.334838333333334,30.1,30.558,86.1,0.0915,0.09,19.03,19.03,12.65,0.67,1019.1,2.24,0.99,3.0,16.093,2.72152,2021-06-23 09:30:18
36100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51336666666667,13.334956666666667,30.2,27.4096,85.8,0.0915,0.09,19.03,19.03,12.65,0.67,1019.1,2.24,0.99,3.0,16.093,2.72152,2021-06-23 09:30:19
39800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513371666666664,13.335061666666666,30.1,24.076,85.3,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,3.39141,2021-06-23 09:30:20
38700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513373333333334,13.335153333333333,30.2,21.853600000000004,84.3,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,3.39141,2021-06-23 09:30:21
40100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51338166666667,13.335236666666667,30.4,20.9276,84.0,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,3.39141,2021-06-23 09:30:22
36700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51338333333333,13.33532,30.5,21.1128,83.9,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,3.39141,2021-06-23 09:30:23
38400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51338666666667,13.335408333333334,30.5,22.779600000000002,83.8,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.72152,2021-06-23 09:30:24
35100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51339333333333,13.335501666666667,30.6,24.2612,83.6,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.72152,2021-06-23 09:30:25
35900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513403333333336,13.335605,30.6,25.928,83.2,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.72152,2021-06-23 09:30:26
38100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513415,13.335713333333333,30.5,27.4096,82.2,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.72152,2021-06-23 09:30:27
36200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51343,13.335825,30.6,27.9652,80.6,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.72152,2021-06-23 09:30:28
37900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513445,13.335936666666667,30.6,27.4096,78.6,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.43211,2021-06-23 09:30:29
38600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51346,13.336043333333333,30.7,26.2984,76.9,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.43211,2021-06-23 09:30:30
40100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51347333333333,13.336141666666666,30.6,24.2612,76.0,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.43211,2021-06-23 09:30:31
38600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513475,13.336231666666666,30.6,24.076,85.4,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.86177,2021-06-23 09:30:32
37700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513481666666664,13.336323333333333,30.7,22.5944,83.9,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.86177,2021-06-23 09:30:33
34200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51349,13.336403333333333,30.5,17.408800000000003,82.7,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.86177,2021-06-23 09:30:34
38200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513495,13.336465,30.3,12.5936,88.3,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.86177,2021-06-23 09:30:35
38200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51349666666667,13.336506666666667,30.0,8.334,90.2,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.86177,2021-06-23 09:30:36
37100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.5135,13.336533333333334,29.8,5.1856,90.2,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.86177,2021-06-23 09:30:37
38700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51350333333333,13.336555,29.7,6.1116,79.7,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.86177,2021-06-23 09:30:38
32000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513508333333334,13.33659,29.7,10.926800000000002,81.6,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.86177,2021-06-23 09:30:39
34400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513515,13.336646666666667,29.8,15.186399999999999,78.5,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.86177,2021-06-23 09:30:40
31900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513525,13.336718333333334,29.7,19.6312,80.9,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.86177,2021-06-23 09:30:41
35800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513531666666665,13.336801666666666,29.5,21.1128,82.4,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.86177,2021-06-23 09:30:42
37500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51354,13.33689,29.4,20.9276,83.1,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.89533,2021-06-23 09:30:43
36400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51354833333333,13.336978333333333,29.3,21.4832,83.9,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.89533,2021-06-23 09:30:44
40000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513555,13.337066666666667,29.3,20.7424,85.2,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.89533,2021-06-23 09:30:45
38400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51356166666667,13.33715,29.2,20.5572,85.2,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.89533,2021-06-23 09:30:46
37200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51356666666667,13.337235,28.9,21.1128,85.3,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.43211,2021-06-23 09:30:47
37400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513571666666664,13.337326666666666,28.9,23.3352,84.1,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.43211,2021-06-23 09:30:48
36900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51358,13.337425,28.7,24.8168,84.5,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.43211,2021-06-23 09:30:49
35500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51358666666667,13.337526666666667,28.5,24.4464,84.8,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.43211,2021-06-23 09:30:50
37900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51359333333333,13.337621666666667,28.0,20.372,84.8,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.43211,2021-06-23 09:30:51
38400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513603333333336,13.337693333333334,31.3,11.2972,84.5,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.43211,2021-06-23 09:30:52
37800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513601666666666,13.337716666666667,30.9,0.0,84.5,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.43211,2021-06-23 09:30:53
36300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.5136,13.337718333333333,30.8,0.0,84.5,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.43211,2021-06-23 09:30:54
35300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513598333333334,13.337715,30.7,0.0,84.5,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.43211,2021-06-23 09:30:55
35000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513596666666665,13.337711666666667,30.6,0.0,84.5,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.43211,2021-06-23 09:30:56
37800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513596666666665,13.337711666666667,30.6,0.0,84.5,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.43211,2021-06-23 09:30:57
36400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513596666666665,13.337711666666667,30.6,0.0,84.5,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.43211,2021-06-23 09:30:58
34100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513596666666665,13.337711666666667,30.6,0.0,84.5,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.43211,2021-06-23 09:30:59
35900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513596666666665,13.337711666666667,30.6,0.0,84.5,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.95718,2021-06-23 09:31:00
40700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513596666666665,13.337711666666667,30.6,0.0,84.5,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.95718,2021-06-23 09:31:01
38300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513596666666665,13.337711666666667,30.6,0.0,84.5,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.95718,2021-06-23 09:31:02
39500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513596666666665,13.337711666666667,30.6,0.0,84.5,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.95718,2021-06-23 09:31:03
38600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513596666666665,13.337711666666667,30.6,0.0,84.5,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.95718,2021-06-23 09:31:04
37400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513596666666665,13.337711666666667,30.5,0.0,84.5,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.95718,2021-06-23 09:31:05
42000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513596666666665,13.337711666666667,30.5,0.0,84.5,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.95718,2021-06-23 09:31:06
38300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513596666666665,13.337711666666667,30.5,0.0,84.5,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.95718,2021-06-23 09:31:07
37700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513596666666665,13.337711666666667,30.5,0.0,84.5,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.95718,2021-06-23 09:31:08
37900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513596666666665,13.337711666666667,30.5,0.0,84.5,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.95718,2021-06-23 09:31:09
39800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513596666666665,13.337711666666667,30.5,0.0,84.5,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.95718,2021-06-23 09:31:10
35600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513596666666665,13.33771,30.5,0.0,84.5,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.95718,2021-06-23 09:31:11
34300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513596666666665,13.33771,30.5,0.0,84.5,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.95718,2021-06-23 09:31:12
31900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513596666666665,13.33771,30.5,0.0,84.5,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.95718,2021-06-23 09:31:13
36600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513596666666665,13.33771,30.5,0.0,84.5,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.95718,2021-06-23 09:31:14
38400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513596666666665,13.33771,30.5,0.0,84.5,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.95718,2021-06-23 09:31:15
38200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513596666666665,13.33771,30.5,0.0,84.5,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.95718,2021-06-23 09:31:16
33600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513596666666665,13.33771,30.5,0.0,84.5,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.95718,2021-06-23 09:31:17
39800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513596666666665,13.33771,30.5,0.0,84.5,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.95718,2021-06-23 09:31:18
38200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513596666666665,13.33771,30.5,0.0,84.5,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.95718,2021-06-23 09:31:19
38700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513596666666665,13.33771,30.5,0.0,84.5,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.95718,2021-06-23 09:31:20
37900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513596666666665,13.33771,30.5,0.0,84.5,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.95718,2021-06-23 09:31:21
37100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513596666666665,13.33771,30.5,0.0,84.5,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.95718,2021-06-23 09:31:22
39900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.513596666666665,13.33771,30.4,0.0,84.5,0.0958,0.09,19.03,19.03,12.66,0.67,1019.1,2.24,0.99,3.0,16.093,2.95718,2021-06-23 09:31:23
