date,datarate,PCell_Downlink_TB_Size,PCell_SNR_1,PCell_SNR_2,PCell_Downlink_Average_MCS,PCell_RSSI_1,PCell_RSSI_2,PCell_RSSI_max,PCell_RSRP_1,PCell_RSRP_2,PCell_RSRP_max,PCell_Downlink_Num_RBs,PCell_RSRQ_1,PCell_RSRQ_2,PCell_RSRQ_max
2021-06-22 09:50:40+02:00,72500000.0,4686398.0,20.114000072479246,23.44499996185303,25.0,-40.884375,-44.6,-44.6,-75.19125,-78.51125,-75.19125,33940.0,-14.3075,-13.909375,-13.825625
2021-06-22 09:50:41+02:00,59300000.0,4233437.0,20.170000038146974,23.574999980926513,25.0,-40.6175,-44.375,-44.375,-75.105625,-78.423125,-75.105625,30715.0,-14.489375,-14.05,-14.036875
2021-06-22 09:50:42+02:00,78200000.0,6668949.0,20.65299995422363,24.175000019073487,25.0,-40.661875,-44.484375,-44.484375,-75.093125,-78.49,-75.093125,47017.0,-14.425625,-14.004375,-13.9575
2021-06-22 09:50:43+02:00,97800000.0,6395883.0,20.52399995803833,23.890999908447267,25.0,-40.353125,-44.481875,-44.481875,-74.94375,-78.465625,-74.94375,45355.0,-14.5925,-13.981875,-13.940625
2021-06-22 09:50:44+02:00,78200000.0,4839502.0,20.709999980926515,23.79300003051758,24.0,-39.68875,-44.380625,-44.380625,-74.67125,-78.68,-74.67125,36550.0,-14.98375,-14.3025,-14.273125
2021-06-22 09:50:45+02:00,72100000.0,6369107.0,20.785000038146972,23.844999961853027,25.0,-39.650625,-44.345625,-44.345625,-74.613125,-78.638125,-74.613125,44837.0,-14.96,-14.290625,-14.263125
2021-06-22 09:50:46+02:00,81400000.0,6775656.0,20.819000034332277,23.760999927520754,26.0,-39.86,-44.45625,-44.45625,-74.408125,-78.504375,-74.408125,47009.0,-14.5525,-14.055,-14.013125
2021-06-22 09:50:47+02:00,87600000.0,6547629.0,20.311000022888184,23.160000095367433,25.0,-39.7275,-44.306875,-44.306875,-74.59,-78.6125,-74.59,47581.0,-14.864375,-14.305625,-14.274375
2021-06-22 09:50:48+02:00,86500000.0,5748807.0,20.685,23.553999919891357,24.0,-39.95625,-44.720625,-44.720625,-74.4,-78.7025,-74.4,43028.0,-14.444375,-13.976875,-13.955625
2021-06-22 09:50:49+02:00,85300000.0,5956727.0,20.814999980926515,22.944999980926514,25.0,-39.92125,-45.115,-45.115,-74.439375,-79.385625,-74.439375,43300.0,-14.519375,-14.27,-14.19375
2021-06-22 09:50:50+02:00,69900000.0,4238505.0,20.467000007629395,22.458999977111816,25.0,-40.0975,-45.186875,-45.186875,-74.48125,-79.345625,-74.48125,30832.0,-14.38625,-14.161875,-14.018125
2021-06-22 09:50:51+02:00,61800000.0,4469217.0,20.81300006866455,23.088999996185304,26.0,-39.79875,-44.759375,-44.759375,-74.396875,-78.8675,-74.396875,30563.0,-14.59625,-14.11125,-13.98125
2021-06-22 09:50:52+02:00,64500000.0,4024586.0,20.92799997329712,23.52900007247925,25.0,-40.001875,-44.699375,-44.699375,-74.35125,-78.768125,-74.35125,28722.0,-14.346875,-14.065625,-13.873125
2021-06-22 09:50:53+02:00,57300000.0,3699485.0,20.29200002670288,23.5560001373291,24.0,-40.62875,-45.115,-45.115,-75.05625,-79.005625,-75.05625,27962.0,-14.428125,-13.8875,-13.860625
2021-06-22 09:50:54+02:00,56300000.0,4118940.0,20.406000003814697,24.122999877929686,25.0,-40.333125,-44.651875,-44.651875,-75.29,-79.18,-75.29,29051.0,-14.960625,-14.526875,-14.448125
2021-06-22 09:50:55+02:00,61600000.0,3107209.0,20.916999912261964,24.431999950408937,25.0,-39.883125,-44.244375,-44.244375,-74.74375,-78.745,-74.74375,21370.0,-14.8575,-14.503125,-14.44125
2021-06-22 09:50:56+02:00,52300000.0,3040005.0,21.092999897003175,24.264999980926515,25.0,-39.54625,-44.42125,-44.42125,-74.3525,-78.801875,-74.3525,21622.0,-14.801875,-14.375625,-14.303125
2021-06-22 09:50:57+02:00,47200000.0,2785490.0,20.71299997329712,23.92500005722046,24.0,-39.978125,-44.515625,-44.515625,-74.8175,-78.878125,-74.8175,21289.0,-14.84,-14.3675,-14.276875
2021-06-22 09:50:58+02:00,64700000.0,3612300.0,20.469000034332275,24.113000087738037,24.0,-40.25375,-44.659375,-44.659375,-75.169375,-79.013125,-75.169375,26582.0,-14.9175,-14.351875,-14.31125
2021-06-22 09:50:59+02:00,64500000.0,2186984.0,20.307999954223632,23.7089999961853,23.0,-40.396875,-44.565,-44.565,-75.14125,-79.008125,-75.14125,18196.0,-14.741875,-14.44125,-14.295
2021-06-22 09:51:00+02:00,57700000.0,2983320.0,20.37799991607666,24.246999950408934,23.0,-40.070625,-44.52875,-44.52875,-75.049375,-78.995,-75.049375,24602.0,-14.98125,-14.464375,-14.43625
2021-06-22 09:51:01+02:00,66599999.99999999,2305854.0,20.81100004196167,23.88900007247925,22.0,-40.145,-44.77875,-44.77875,-74.62,-79.00375,-74.62,20133.0,-14.476875,-14.2225,-14.155
2021-06-22 09:51:02+02:00,56500000.0,2372945.0,21.08799997329712,23.69099998474121,24.0,-40.175,-45.196875,-45.196875,-74.196875,-79.086875,-74.196875,18043.0,-14.02625,-13.8875,-13.750625
2021-06-22 09:51:03+02:00,75100000.0,4565078.0,21.000999965667724,23.64900001525879,26.0,-39.684375,-44.613125,-44.613125,-74.3475,-78.99625,-74.3475,30832.0,-14.663125,-14.3825,-14.300625
2021-06-22 09:51:04+02:00,81300000.0,3223438.0,20.577999935150146,23.665000019073485,26.0,-40.29625,-44.525625,-44.525625,-75.103125,-79.04375,-75.103125,21839.0,-14.806875,-14.519375,-14.46375
2021-06-22 09:51:05+02:00,67300000.0,4078058.0,20.77400001525879,23.905000019073487,26.0,-40.748125,-44.80625,-44.80625,-74.97375,-78.916875,-74.97375,27789.0,-14.225625,-14.115,-13.995625
2021-06-22 09:51:06+02:00,85400000.0,2685384.0,20.692000064849854,23.754999980926513,26.0,-40.81375,-44.951875,-44.951875,-75.055625,-78.94875,-75.055625,18401.0,-14.243125,-13.993125,-13.899375
2021-06-22 09:51:07+02:00,66099999.99999999,3581376.0,20.13100004196167,23.257000045776365,25.0,-41.17875,-45.11625,-45.11625,-75.370625,-79.041875,-75.370625,25844.0,-14.191875,-13.92375,-13.85375
2021-06-22 09:51:08+02:00,83300000.0,3276068.0,20.659999942779542,23.03299997329712,26.0,-41.123125,-44.836875,-44.836875,-75.24,-79.018125,-75.24,21890.0,-14.1125,-14.179375,-13.95875
2021-06-22 09:51:09+02:00,86300000.0,3670145.0,20.858999996185304,23.27700002670288,26.0,-41.226875,-44.920625,-44.920625,-75.220625,-79.111875,-75.220625,23785.0,-13.999375,-14.193125,-13.8325
2021-06-22 09:51:10+02:00,72600000.0,3301310.0,20.302999954223633,23.45400001525879,26.0,-41.7325,-44.55125,-44.55125,-75.91,-78.809375,-75.91,21270.0,-14.17875,-14.260625,-13.99375
2021-06-22 09:51:11+02:00,74600000.0,3252227.0,19.771000061035156,23.38399995803833,27.0,-42.18,-44.67375,-44.67375,-76.656875,-79.171875,-76.656875,19443.0,-14.476875,-14.495625,-14.286875
2021-06-22 09:51:12+02:00,86800000.0,3348384.0,20.030999965667725,23.26499996185303,28.0,-42.310625,-45.218125,-45.218125,-76.391875,-79.195,-76.391875,19941.0,-14.08375,-13.970625,-13.80125
2021-06-22 09:51:13+02:00,85500000.0,6125577.0,20.43899991989136,23.19499996185303,27.0,-41.47625,-43.823125,-43.823125,-76.044375,-78.599375,-76.044375,38266.0,-14.5675,-14.773125,-14.430625
2021-06-22 09:51:14+02:00,82600000.0,3059998.0,16.724000015258788,22.78299997329712,27.0,-45.33,-45.144375,-45.144375,-79.3975,-78.82875,-78.134375,18937.0,-14.06875,-13.6775,-13.505
2021-06-22 09:51:15+02:00,77300000.0,3727593.0,17.189000005722047,20.45599998474121,27.0,-43.021875,-48.721875,-48.721875,-78.223125,-82.625,-78.223125,23147.0,-15.20125,-13.905625,-13.874375
2021-06-22 09:51:16+02:00,73000000.0,4232838.0,16.643000068664552,20.145000095367433,26.0,-44.60625,-50.25625,-50.25625,-79.621875,-84.075625,-79.621875,28409.0,-15.020625,-13.813125,-13.740625
2021-06-22 09:51:17+02:00,73100000.0,3146716.0,13.521999969482422,19.783999977111815,24.0,-47.02125,-50.71125,-50.71125,-81.959375,-84.42125,-81.955,24093.0,-14.933125,-13.709375,-13.470625
2021-06-22 09:51:18+02:00,57600000.0,2181988.0,9.65100000143051,16.700000019073485,21.0,-52.458125,-51.01625,-51.01625,-87.019375,-84.943125,-84.8425,25621.0,-14.55875,-13.92625,-13.5875
2021-06-22 09:51:19+02:00,53800000.0,1728188.0,9.048999989032746,17.024000072479247,18.0,-52.19625,-52.248125,-52.248125,-87.269375,-86.01875,-85.734375,24126.0,-15.07125,-13.775,-13.49625
2021-06-22 09:51:20+02:00,43300000.0,2262385.0,9.152999994754792,15.177000045776367,16.0,-52.65625,-53.86625,-53.86625,-87.845625,-88.51375,-87.56625,35105.0,-15.189375,-14.64625,-14.180625
2021-06-22 09:51:21+02:00,42200000.0,1513743.0,8.067000035047531,15.603000049591065,18.0,-53.320625,-54.51625,-54.51625,-88.135625,-88.293125,-87.29625,21948.0,-14.818125,-13.78,-13.3875
2021-06-22 09:51:22+02:00,37400000.0,1604625.0,6.486999992132187,14.812000079154968,20.0,-54.589375,-56.191875,-56.191875,-89.723125,-90.055,-88.96625,23859.0,-15.135,-13.858125,-13.4425
2021-06-22 09:51:23+02:00,37900000.0,1460216.0,4.508999991118908,15.953000001907348,22.0,-57.82875,-57.84125,-57.84125,-93.21875,-91.7925,-91.423125,24233.0,-15.393125,-13.953125,-13.581875
2021-06-22 09:51:24+02:00,35700000.0,1803793.0,4.077999987304211,14.37399998664856,21.0,-57.430625,-58.129375,-58.129375,-93.8975,-93.25,-92.77375,30826.0,-16.46875,-15.123125,-14.87625
2021-06-22 09:51:25+02:00,32200000.000000004,1393730.0,3.8449999995529653,14.423000054359436,19.0,-58.55375,-60.093125,-60.093125,-94.691875,-94.70625,-93.8175,30118.0,-16.134375,-14.61875,-14.43
2021-06-22 09:51:26+02:00,30000000.0,1600754.0,2.597999992519617,12.220999989509583,19.0,-58.895,-60.35625,-60.35625,-96.060625,-95.633125,-95.07625,34478.0,-17.1625,-15.2775,-15.12875
2021-06-22 09:51:27+02:00,31000000.0,1866019.0,0.1780000014603138,10.837999992370605,19.0,-59.204375,-60.371875,-60.371875,-97.363125,-96.451875,-96.181875,41660.0,-18.161875,-16.079375,-15.970625
2021-06-22 09:51:28+02:00,27000000.0,1129471.0,-0.2500000039488077,11.035000009536743,17.0,-60.89875,-62.935625,-62.935625,-98.7625,-97.8975,-97.743125,29231.0,-17.8675,-14.9575,-14.95125
2021-06-22 09:51:29+02:00,22400000.0,1113512.0,-1.6350000013411046,11.084000043869018,18.0,-61.833125,-63.505,-63.505,-100.176875,-98.33375,-98.263125,25915.0,-18.346875,-14.82625,-14.82625
2021-06-22 09:51:30+02:00,21500000.0,831934.0,-1.8570000033080578,10.347000036984682,16.0,-61.84875,-64.705,-64.705,-100.36875,-100.079375,-99.559375,23424.0,-18.515625,-15.3775,-15.36875
2021-06-22 09:51:31+02:00,19200000.0,1246222.0,-2.3869999907910824,9.661000014096498,15.0,-61.785,-63.99125,-63.99125,-100.755,-99.893125,-99.470625,36634.0,-18.966875,-15.903125,-15.9025
2021-06-22 09:51:32+02:00,21700000.0,559152.0,-1.938000002577901,7.9080000478029255,13.0,-62.096875,-66.57125,-66.57125,-100.3725,-101.92875,-100.106875,20912.0,-18.275,-15.35625,-15.35625
2021-06-22 09:51:33+02:00,16800000.0,729175.0,-2.749000003859401,6.883000029325485,13.0,-62.664375,-66.139375,-66.139375,-101.394375,-101.655,-101.018125,25704.0,-18.73125,-15.515625,-15.515625
2021-06-22 09:51:34+02:00,17800000.0,929941.0,-3.960000001192093,9.444000037908554,16.0,-63.005,-65.973125,-65.973125,-102.285625,-101.345,-101.166875,25268.0,-19.27625,-15.375625,-15.373125
2021-06-22 09:51:35+02:00,22200000.0,795039.0,-3.8530000030994414,8.86900001525879,16.0,-63.134375,-65.91875,-65.91875,-102.13125,-101.415625,-101.0375,22065.0,-18.996875,-15.49875,-15.49875
2021-06-22 09:51:36+02:00,18800000.0,1228110.0,-3.7419999957084658,8.431999990940094,15.0,-63.046875,-66.67625,-66.67625,-102.24875,-102.08375,-101.891875,37573.0,-19.2,-15.406875,-15.406875
2021-06-22 09:51:37+02:00,22200000.0,1138574.0,-3.858000011444092,6.43100002169609,15.0,-62.7125,-66.24625,-66.24625,-101.9275,-102.55375,-101.903125,35448.0,-19.2125,-16.310625,-16.310625
2021-06-22 09:51:38+02:00,18400000.0,1110410.0,-3.5769999980926515,6.926000018119812,15.0,-62.46125,-65.936875,-65.936875,-101.5625,-102.1675,-101.47875,33257.0,-19.101875,-16.230625,-16.230625
2021-06-22 09:51:39+02:00,19200000.0,1012350.0,-3.867999997138977,6.204999991059303,15.0,-62.65625,-65.876875,-65.876875,-101.81375,-101.998125,-101.6225,30524.0,-19.160625,-16.120625,-16.120625
2021-06-22 09:51:40+02:00,21400000.0,1300961.0,-4.71400000333786,6.421000003814697,15.0,-62.716875,-65.399375,-65.399375,-102.34,-101.656875,-101.593125,39005.0,-19.619375,-16.255625,-16.255625
2021-06-22 09:51:41+02:00,15600000.0,603750.0,-3.4969999957084656,6.042999990582466,14.0,-62.699375,-65.888125,-65.888125,-101.500625,-101.62125,-101.25875,19178.0,-18.79625,-15.7375,-15.7375
2021-06-22 09:51:42+02:00,11800000.0,655868.0,-2.4179999965429304,5.920000009536743,15.0,-62.173125,-65.06125,-65.06125,-100.57625,-100.971875,-100.32375,19657.0,-18.40375,-15.908125,-15.908125
2021-06-22 09:51:43+02:00,13200000.0,591253.0,-3.267000011205673,5.4809999704360965,14.0,-62.778125,-67.109375,-67.109375,-101.25875,-102.738125,-101.216875,21078.0,-18.485625,-15.626875,-15.626875
2021-06-22 09:51:44+02:00,14100000.0,631799.0,-2.9699999856948853,7.000000020414591,14.0,-62.188125,-66.886875,-66.886875,-100.798125,-102.59,-100.788125,22692.0,-18.61125,-15.70375,-15.70375
2021-06-22 09:51:45+02:00,12300000.0,840446.0,-3.2339999985694887,8.37300000667572,15.0,-62.63375,-65.87375,-65.87375,-101.341875,-101.528125,-100.721875,25599.0,-18.705625,-15.654375,-15.654375
2021-06-22 09:51:46+02:00,13500000.0,706191.0,-2.960999996960163,5.1420000132918355,12.0,-61.985625,-64.589375,-64.589375,-100.694375,-101.024375,-100.418125,30272.0,-18.708125,-16.43625,-16.375625
2021-06-22 09:51:47+02:00,15100000.0,696394.0,-4.152999987602234,-0.6029999995976687,11.0,-61.19125,-62.866875,-62.866875,-100.256875,-100.25375,-99.885625,29863.0,-19.064375,-17.383125,-17.35875
2021-06-22 09:51:48+02:00,18200000.0,918212.0,-3.601000015735626,1.2899999985098838,13.0,-62.00375,-63.354375,-63.354375,-100.8325,-99.91875,-99.725,36441.0,-18.82625,-16.570625,-16.56375
2021-06-22 09:51:49+02:00,20500000.0,1800979.0,-3.108000001609325,0.9749999979138374,13.0,-60.960625,-63.89625,-63.89625,-99.79,-100.9225,-99.5675,68442.0,-18.828125,-17.021875,-17.0
2021-06-22 09:51:50+02:00,40800000.0,2256675.0,-2.492999990135431,-0.15199999794363975,12.0,-61.776875,-60.914375,-60.914375,-99.99125,-98.143125,-98.09,75925.0,-18.215,-17.230625,-17.185
2021-06-22 09:51:51+02:00,45200000.0,3053251.0,-2.9029999774694444,1.990000000745058,17.0,-61.359375,-62.221875,-62.221875,-99.671875,-99.19875,-98.163125,80443.0,-18.3125,-16.978125,-16.9625
2021-06-22 09:51:52+02:00,46600000.0,3246727.0,-1.5699999985098838,2.893999990820885,16.0,-61.115625,-61.721875,-61.721875,-99.3525,-98.955,-98.564375,88121.0,-18.23875,-17.23,-17.2075
2021-06-22 09:51:53+02:00,50200000.0,3466060.0,-2.1729999954253434,2.5089999821037052,17.0,-61.395,-61.465625,-61.465625,-99.7625,-98.40125,-98.40125,88028.0,-18.366875,-16.938125,-16.92625
2021-06-22 09:51:54+02:00,62100000.0,3728884.0,-1.6910000068694353,3.8280000009387734,18.0,-61.2525,-60.794375,-60.794375,-99.429375,-97.63875,-97.63875,90436.0,-18.173125,-16.844375,-16.83125
2021-06-22 09:51:55+02:00,53200000.0,3448148.0,-2.1739999989420173,2.084999996647239,17.0,-60.55,-61.671875,-61.671875,-99.14125,-98.41125,-98.345625,88022.0,-18.589375,-16.74375,-16.74125
2021-06-22 09:51:56+02:00,47200000.0,3460831.0,-1.4189999947696925,1.3350000024586917,16.0,-60.73375,-61.215,-61.215,-98.926875,-98.103125,-98.061875,89405.0,-18.193125,-16.89,-16.879375
2021-06-22 09:51:57+02:00,48200000.0,3427511.0,-0.9499999946355819,4.055999997630716,19.0,-59.97625,-61.308125,-61.308125,-98.206875,-97.90625,-97.59875,78292.0,-18.233125,-16.598125,-16.598125
2021-06-22 09:51:58+02:00,41200000.0,3557246.0,-1.3710000021755695,5.041999994516373,18.0,-60.931875,-60.87,-60.87,-98.79125,-97.6725,-97.6725,86533.0,-17.86125,-16.801875,-16.78375
2021-06-22 09:51:59+02:00,51700000.0,3874412.0,-0.24300000220537185,4.910999984741211,18.0,-60.90375,-60.931875,-60.931875,-98.484375,-97.4975,-97.4975,91632.0,-17.579375,-16.56875,-16.55
2021-06-22 09:52:00+02:00,52500000.0,3751990.0,-1.6039999988675118,4.961999979019165,18.0,-60.794375,-60.65625,-60.65625,-99.059375,-97.505625,-97.505625,90527.0,-18.263125,-16.85125,-16.85
